id,distance,n_actions
0,0.028890,1
1,0.100020,3
2,0.053642,2
3,0.044734,2
4,0.142030,3
5,0.046185,2
6,0.105282,2
7,0.062626,2
8,0.098015,2
9,0.106345,2
10,0.081413,2
11,0.038721,2
12,0.102564,2
13,0.100319,2
14,0.026941,1
15,0.029954,1
16,0.105282,2
17,0.095533,2
18,0.168026,3
19,0.028723,2
20,0.153374,3
21,0.028021,2
22,0.023839,2
23,0.025211,2
24,0.077809,2
25,0.126315,3
26,0.123479,3
27,0.092202,3
28,0.114213,3
29,0.179546,3
30,0.078164,2
31,0.081896,3
32,0.127378,3
33,0.114144,2
34,0.086517,3
35,0.078164,2
36,0.041511,2
37,0.029787,2
38,0.029422,1
39,0.061858,1
40,0.117807,3
41,0.093407,2
42,0.156211,3
43,0.107054,2
44,0.108945,3
45,0.000712,1
46,0.016323,2
47,0.036630,2
48,0.088385,2
49,0.098901,2
50,0.110422,2
51,0.089094,2
52,0.074678,2
53,0.119816,2
54,0.057781,1
55,0.156564,3
56,0.016198,2
