id,p
0,1.000000
1,0.239265
2,1.000000
3,0.523639
4,1.000000
5,0.089007
6,1.000000
7,1.000000
8,1.000000
9,1.000000
10,1.000000
11,1.000000
12,1.000000
13,1.000000
14,0.089007
15,1.000000
16,0.523639
17,0.523639
18,0.089007
19,1.000000
20,0.089007
21,1.000000
22,1.000000
23,1.000000
24,1.000000
25,1.000000
26,1.000000
27,0.523639
28,1.000000
29,1.000000
30,0.050499
31,0.050499
32,0.149521
33,0.050499
34,0.149521
35,0.149521
36,0.037360
37,0.149521
38,0.089007
39,0.523639
40,0.149521
41,0.050499
42,0.050499
