id,distance,n_actions
0,0.034021,1
1,0.014706,1
2,0.030948,1
3,0.033833,3
4,0.018437,1
5,0.030901,2
6,0.030051,2
7,0.028753,1
8,0.036554,2
9,0.035247,2
10,0.030498,3
11,0.037264,3
12,0.008999,1
13,0.013946,1
14,0.046306,3
15,0.036358,2
16,0.029185,2
17,0.038319,2
18,0.035035,2
19,0.058434,3
20,0.037752,1
21,0.034169,2
22,0.032927,2
23,0.033973,2
24,0.051993,1
25,0.032861,2
26,0.028876,2
27,0.036554,2
28,0.034251,2
29,0.043050,3
30,0.017580,1
31,0.049106,3
32,0.027215,1
33,0.022319,1
34,0.017653,1
35,0.028973,2
36,0.047428,3
37,0.017653,1
38,0.056302,3
39,0.029381,2
40,0.035476,2
41,0.027878,2
