id,distance,n_actions
0,0.047543,2
1,0.056090,2
2,0.056472,3
3,0.025163,3
4,0.041667,2
5,0.050214,2
6,0.043002,2
7,0.016318,3
8,0.061286,3
9,0.032452,2
10,0.075053,2
11,0.025806,3
12,0.034722,2
13,0.048077,2
14,0.025509,3
15,0.040221,3
16,0.054584,3
17,0.049947,3
18,0.071848,2
19,0.047543,2
20,0.052083,2
21,0.051816,2
22,0.036993,2
23,0.034054,2
24,0.104674,3
25,0.043961,3
26,0.042468,2
27,0.049546,2
28,0.036993,2
29,0.078665,3
30,0.055823,2
31,0.007191,3
32,0.029220,3
33,0.059615,3
34,0.060349,3
35,0.037393,1
36,0.058226,2
37,0.040708,3
38,0.044605,2
39,0.014661,3
40,0.039263,2
41,0.072643,3
42,0.016264,3
43,0.042869,2
44,0.052885,2
45,0.016693,2
46,0.046744,3
47,0.044268,3
48,0.029647,2
49,0.031774,3
