id,p
0,0.000070
1,0.000070
2,0.000070
3,0.005931
4,0.000070
5,0.000070
6,0.000070
7,0.005931
8,0.000070
9,0.000070
10,0.000050
11,0.005931
12,0.000070
13,0.000070
14,0.005931
15,0.000070
16,0.005931
17,0.000070
18,0.000050
19,0.000050
20,0.000050
21,0.000070
22,0.000070
23,0.000070
24,0.000070
25,0.000070
26,0.000070
27,0.000050
28,0.005931
29,0.000050
30,0.000050
31,0.005931
32,0.005931
33,0.005931
34,0.000070
35,0.000070
36,0.000070
37,0.000070
38,0.000070
39,0.005931
40,0.005931
41,0.000070
42,0.005931
43,0.000070
44,0.000070
45,0.005931
46,0.000070
47,0.000070
48,0.005931
49,0.005931
