id,distance,n_actions
0,0.049064,3
1,0.056090,2
2,0.056472,3
3,0.039530,2
4,0.041667,2
5,0.050214,2
6,0.043002,2
7,0.043797,3
8,0.061286,3
9,0.032452,2
10,0.091680,3
11,0.025806,3
12,0.034722,2
13,0.048077,2
14,0.035256,2
15,0.025908,2
16,0.038194,2
17,0.053690,3
18,0.078358,3
19,0.047543,2
20,0.052083,2
21,0.051816,2
22,0.036993,2
23,0.034054,2
24,0.104674,3
25,0.043961,3
26,0.042468,2
27,0.049546,2
28,0.036993,2
29,0.078665,3
30,0.055823,2
31,0.050214,2
32,0.042468,2
33,0.059615,3
34,0.060349,3
35,0.037393,1
36,0.101192,3
37,0.040708,3
38,0.044605,2
39,0.049412,2
40,0.039263,2
41,0.072643,3
42,0.043002,2
43,0.042869,2
44,0.052885,2
45,0.016693,2
46,0.018830,2
47,0.044268,3
48,0.029647,2
49,0.032020,3
