id,left,right
0,40,39
1,1,39
2,95,39
3,20,39
4,22,39
5,10,59
6,39,59
7,5,39
8,143,22
9,95,39
10,9,39
11,143,22
12,6,39
13,131,39
14,131,39
15,131,39
16,57,22
17,40,39
18,143,22
19,131,39
20,143,22
21,95,39
22,143,59
23,2,59
24,57,22
25,59,39
26,39,59
27,40,22
28,95,39
29,57,22
30,143,39
31,131,39
32,143,59
33,57,39
34,40,22
35,65,39
36,131,39
37,40,39
38,57,59
39,65,39
40,131,39
41,59,39
42,40,39
43,40,39
44,143,22
45,40,39
46,22,39
47,39,59
48,17,39
49,59,39
50,95,39
51,37,39
52,40,39
53,59,39
54,22,39
55,131,39
56,131,39
57,40,39
58,143,22
59,143,39
60,40,22
61,40,59
62,40,22
63,57,39
64,59,39
65,131,39
66,40,39
67,22,39
68,57,22
69,22,39
70,0,22
71,131,39
72,40,39
73,143,59
74,57,22
75,143,59
76,143,22
77,131,39
78,95,39
79,39,59
80,40,39
81,65,39
82,59,39
83,47,59
84,47,59
85,95,39
86,95,39
87,143,39
88,40,39
89,22,39
90,3,39
91,143,22
92,143,59
93,143,22
94,65,39
95,37,39
96,131,39
97,20,39
98,1,39
99,131,39
