id,p
0,0.000341
1,0.000341
2,0.000341
3,0.000341
4,0.000341
5,0.099564
6,0.099564
7,0.002494
8,0.018584
9,0.000683
10,0.000683
11,0.018584
12,0.002494
13,0.000683
14,0.000341
15,0.000683
16,0.018584
17,0.000683
18,0.018584
19,0.000683
20,0.018584
21,0.000341
22,0.015922
23,0.099564
24,0.010066
25,0.000683
26,0.026258
27,0.010066
28,0.000341
29,0.018584
30,0.000341
31,0.001325
32,0.042103
33,0.000341
34,0.018584
35,0.000341
36,0.002494
37,0.000683
38,0.026258
39,0.000683
40,0.000683
41,0.000341
42,0.000166
43,0.000341
44,0.018584
45,0.000341
46,0.000683
47,0.065651
48,0.001325
49,0.000683
50,0.000683
51,0.000683
52,0.000341
53,0.001325
54,0.000683
55,0.000341
56,0.000341
57,0.000341
58,0.018584
59,0.000341
60,0.010066
61,0.015922
62,0.018584
63,0.000341
64,0.000341
65,0.000683
66,0.000683
67,0.000341
68,0.018584
69,0.000683
70,0.018584
71,0.000683
72,0.000341
73,0.026258
74,0.018584
75,0.099564
76,0.018584
77,0.000341
78,0.000341
79,0.099564
80,0.000000
81,0.000683
82,0.000683
83,0.099564
84,0.065651
85,0.000341
86,0.000341
87,0.000341
88,0.000341
89,0.000683
90,0.000683
91,0.018584
92,0.065651
93,0.018584
94,0.000683
95,0.000683
96,0.001325
97,0.001325
98,0.000683
99,0.002494
