id,p
0,0.454794
1,1.000000
2,1.000000
3,0.454794
4,1.000000
5,0.072932
6,0.454794
7,0.454794
8,1.000000
9,0.454794
10,0.454794
11,0.454794
12,1.000000
13,1.000000
14,0.454794
15,1.000000
16,1.000000
17,0.454794
18,0.454794
19,1.000000
20,0.454794
21,1.000000
22,1.000000
23,0.454794
24,0.454794
25,0.454794
26,1.000000
27,0.454794
28,0.454794
29,0.454794
30,0.454794
31,1.000000
32,1.000000
33,1.000000
34,0.454794
35,1.000000
36,0.454794
37,0.454794
38,1.000000
39,0.454794
40,1.000000
41,0.454794
42,1.000000
