id,left,right
0,149,23
1,149,23
2,34,24
3,11,23
4,3,24
5,41,23
6,34,24
7,41,23
8,34,24
9,41,23
10,0,23
11,41,23
12,149,23
13,149,23
14,20,24
15,34,24
16,149,23
17,20,23
18,41,23
19,41,23
20,149,23
21,3,24
22,68,23
23,41,23
24,34,24
25,149,23
26,10,23
27,9,24
28,41,23
29,0,24
30,149,23
31,4,23
32,20,24
33,149,23
34,9,24
35,4,24
36,149,23
37,149,23
38,25,24
39,2,23
40,41,23
41,149,23
42,149,23
43,149,23
44,149,23
45,149,23
46,20,23
47,149,23
48,10,23
49,20,23
50,0,24
51,41,23
52,20,24
53,149,23
54,149,23
55,41,23
56,6,24
57,0,24
