id,distance,n_actions
0,0.011943,1
1,0.003247,1
2,0.031348,1
3,0.017241,1
4,0.017241,1
5,0.020060,1
6,0.023511,1
7,0.010972,1
8,0.007305,1
9,0.005450,1
10,0.007885,1
11,0.005102,1
12,0.017241,1
13,0.007769,1
14,0.020376,1
15,0.032915,1
16,0.034130,2
17,0.006270,1
18,0.048589,1
19,0.031810,2
20,0.006494,1
21,0.039185,1
22,0.028213,1
23,0.048589,1
24,0.006494,1
25,0.054859,1
26,0.007421,1
27,0.007837,1
28,0.023511,1
29,0.006270,1
30,0.004702,1
31,0.019712,1
32,0.090909,1
33,0.020376,1
34,0.023511,1
35,0.029781,1
36,0.001855,1
37,0.008813,1
38,0.020376,1
39,0.006262,1
40,0.007653,1
41,0.002551,1
42,0.020376,1
43,0.017241,1
44,0.006030,1
45,0.023511,1
46,0.001567,1
47,0.010972,1
48,0.004702,1
49,0.021944,1
50,0.003942,1
51,0.032931,1
52,0.009160,1
53,0.008581,1
54,0.006494,1
55,0.000580,1
56,0.034941,2
57,0.023539,1
58,0.020376,1
59,0.004702,1
60,0.032915,1
61,0.031115,2
62,0.000000,0
63,0.010552,1
64,0.036050,1
65,0.001855,1
66,0.015190,1
67,0.034483,1
68,0.002435,1
69,0.010972,1
70,0.002783,1
71,0.008349,1
72,0.002087,1
73,0.018809,1
74,0.004058,1
75,0.015674,1
76,0.025742,1
77,0.006957,1
78,0.023511,1
79,0.021944,1
80,0.009404,1
81,0.000580,1
82,0.017241,1
83,0.025078,1
84,0.004522,1
85,0.017241,1
86,0.010668,1
87,0.045455,1
88,0.050157,1
89,0.007421,1
90,0.004986,1
91,0.016698,1
92,0.034483,1
93,0.018809,1
94,0.057994,1
95,0.028213,1
96,0.009404,1
97,0.008233,1
98,0.012539,1
99,0.014031,1
100,0.009508,1
101,0.007837,1
102,0.026646,1
103,0.035714,1
104,0.007537,1
105,0.007769,1
106,0.032915,1
107,0.003015,1
108,0.003711,1
109,0.025078,1
110,0.042015,2
111,0.018809,1
112,0.018809,1
113,0.010320,1
114,0.036050,1
