time, entire-set, r1_l, r1_r, r2_l, r2_r, r3_l, r3_r, r4_l, r4_r, r5_l, r5_r, r6_l, r6_r, r7_l, r7_r, 
20.0, 0.995708, 1.000000, 0.992000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 0.979592, 
21.0, 0.991416, 1.000000, 0.984000, 0.983333, 1.000000, 0.988889, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 0.959184, 
24.0, 0.987124, 1.000000, 0.976000, 0.983333, 0.975610, 0.988889, 0.975610, 0.967742, 1.000000, 0.975000, 1.000000, 0.987654, 1.000000, 0.991150, 0.959184, 
28.0, 0.978541, 1.000000, 0.960000, 0.983333, 0.975610, 0.977778, 0.975610, 0.967742, 1.000000, 0.975000, 1.000000, 0.987654, 0.980769, 0.991150, 0.938776, 
30.0, 0.974249, 1.000000, 0.952000, 0.983333, 0.951220, 0.977778, 0.951220, 0.935484, 1.000000, 0.975000, 0.977273, 0.987654, 0.961538, 0.991150, 0.938776, 
32.0, 0.969957, 1.000000, 0.952000, 0.983333, 0.951220, 0.977778, 0.951220, 0.935484, 1.000000, 0.950000, 0.977273, 0.975309, 0.961538, 0.982301, 0.938776, 
34.0, 0.965665, 1.000000, 0.952000, 0.983333, 0.951220, 0.977778, 0.951220, 0.935484, 1.000000, 0.925000, 0.977273, 0.962963, 0.961538, 0.973451, 0.938776, 
35.0, 0.961373, 1.000000, 0.944000, 0.983333, 0.951220, 0.966667, 0.951220, 0.935484, 1.000000, 0.925000, 0.977273, 0.962963, 0.961538, 0.973451, 0.938776, 
36.0, 0.957082, 1.000000, 0.944000, 0.983333, 0.951220, 0.966667, 0.951220, 0.935484, 1.000000, 0.925000, 0.977273, 0.950617, 0.961538, 0.964602, 0.938776, 
37.0, 0.952790, 1.000000, 0.936000, 0.983333, 0.951220, 0.955556, 0.951220, 0.935484, 1.000000, 0.925000, 0.977273, 0.950617, 0.961538, 0.964602, 0.938776, 
39.0, 0.939914, 0.966667, 0.928000, 0.966667, 0.926829, 0.944444, 0.926829, 0.903226, 0.971429, 0.875000, 0.977273, 0.925926, 0.961538, 0.946903, 0.938776, 
40.0, 0.935622, 0.966667, 0.920000, 0.966667, 0.902439, 0.944444, 0.902439, 0.870968, 0.971429, 0.850000, 0.977273, 0.913580, 0.961538, 0.938053, 0.938776, 
42.0, 0.931330, 0.966667, 0.912000, 0.966667, 0.902439, 0.944444, 0.902439, 0.870968, 0.971429, 0.825000, 0.977273, 0.901235, 0.961538, 0.929204, 0.938776, 
43.0, 0.922747, 0.966667, 0.896000, 0.966667, 0.878049, 0.944444, 0.878049, 0.806452, 0.971429, 0.800000, 0.977273, 0.876543, 0.961538, 0.911504, 0.938776, 
44.0, 0.918455, 0.966667, 0.888000, 0.966667, 0.878049, 0.944444, 0.878049, 0.774194, 0.971429, 0.800000, 0.977273, 0.864198, 0.961538, 0.902655, 0.938776, 
48.0, 0.901288, 0.966667, 0.872000, 0.966667, 0.853659, 0.944444, 0.853659, 0.741935, 0.971429, 0.775000, 0.954545, 0.839506, 0.942308, 0.876106, 0.938776, 
49.0, 0.896996, 0.966667, 0.872000, 0.966667, 0.853659, 0.944444, 0.853659, 0.741935, 0.971429, 0.775000, 0.954545, 0.839506, 0.942308, 0.867257, 0.938776, 
51.0, 0.892704, 0.966667, 0.864000, 0.966667, 0.829268, 0.944444, 0.829268, 0.709677, 0.971429, 0.750000, 0.954545, 0.827160, 0.942308, 0.858407, 0.938776, 
53.0, 0.884120, 0.966667, 0.848000, 0.966667, 0.804878, 0.944444, 0.804878, 0.709677, 0.971429, 0.750000, 0.931818, 0.814815, 0.923077, 0.849558, 0.918367, 
54.0, 0.879828, 0.966667, 0.840000, 0.966667, 0.804878, 0.933333, 0.804878, 0.709677, 0.971429, 0.750000, 0.931818, 0.814815, 0.923077, 0.849558, 0.918367, 
57.0, 0.875536, 0.966667, 0.840000, 0.966667, 0.804878, 0.933333, 0.804878, 0.709677, 0.971429, 0.725000, 0.931818, 0.802469, 0.923077, 0.840708, 0.918367, 
58.0, 0.862661, 0.966667, 0.832000, 0.966667, 0.780488, 0.933333, 0.780488, 0.709677, 0.971429, 0.725000, 0.931818, 0.790123, 0.903846, 0.823009, 0.918367, 
59.0, 0.858369, 0.966667, 0.824000, 0.966667, 0.756098, 0.933333, 0.756098, 0.709677, 0.971429, 0.725000, 0.909091, 0.790123, 0.903846, 0.823009, 0.918367, 
60.0, 0.849785, 0.966667, 0.816000, 0.966667, 0.756098, 0.922222, 0.756098, 0.709677, 0.971429, 0.700000, 0.909091, 0.790123, 0.903846, 0.814159, 0.918367, 
62.0, 0.841202, 0.966667, 0.808000, 0.966667, 0.756098, 0.911111, 0.756098, 0.709677, 0.971429, 0.700000, 0.909091, 0.777778, 0.903846, 0.805310, 0.918367, 
63.0, 0.836910, 0.933333, 0.808000, 0.950000, 0.756098, 0.900000, 0.756098, 0.709677, 0.971429, 0.700000, 0.886364, 0.777778, 0.903846, 0.805310, 0.897959, 
64.0, 0.832618, 0.933333, 0.800000, 0.950000, 0.731707, 0.900000, 0.731707, 0.709677, 0.942857, 0.700000, 0.886364, 0.777778, 0.903846, 0.796460, 0.897959, 
66.0, 0.828326, 0.933333, 0.800000, 0.950000, 0.731707, 0.900000, 0.731707, 0.709677, 0.942857, 0.675000, 0.886364, 0.765432, 0.903846, 0.787611, 0.897959, 
67.0, 0.824034, 0.900000, 0.800000, 0.933333, 0.731707, 0.888889, 0.731707, 0.709677, 0.942857, 0.675000, 0.886364, 0.765432, 0.903846, 0.787611, 0.897959, 
68.0, 0.819742, 0.900000, 0.792000, 0.933333, 0.731707, 0.888889, 0.731707, 0.677419, 0.942857, 0.650000, 0.886364, 0.753086, 0.903846, 0.778761, 0.897959, 
69.0, 0.811159, 0.900000, 0.776000, 0.933333, 0.707317, 0.877778, 0.707317, 0.645161, 0.942857, 0.650000, 0.886364, 0.740741, 0.903846, 0.778761, 0.897959, 
70.0, 0.806867, 0.900000, 0.776000, 0.933333, 0.682927, 0.877778, 0.682927, 0.645161, 0.914286, 0.650000, 0.863636, 0.740741, 0.884615, 0.778761, 0.897959, 
71.0, 0.798283, 0.900000, 0.776000, 0.933333, 0.682927, 0.877778, 0.682927, 0.645161, 0.914286, 0.650000, 0.863636, 0.728395, 0.884615, 0.761062, 0.897959, 
72.0, 0.793991, 0.900000, 0.768000, 0.933333, 0.658537, 0.877778, 0.658537, 0.645161, 0.914286, 0.650000, 0.863636, 0.728395, 0.884615, 0.761062, 0.897959, 
73.0, 0.785408, 0.866667, 0.760000, 0.916667, 0.658537, 0.855556, 0.658537, 0.645161, 0.885714, 0.650000, 0.863636, 0.728395, 0.865385, 0.761062, 0.897959, 
74.0, 0.776824, 0.866667, 0.752000, 0.916667, 0.658537, 0.855556, 0.658537, 0.645161, 0.885714, 0.625000, 0.863636, 0.716049, 0.865385, 0.743363, 0.897959, 
75.0, 0.759657, 0.833333, 0.736000, 0.900000, 0.634146, 0.844444, 0.634146, 0.645161, 0.857143, 0.550000, 0.863636, 0.679012, 0.846154, 0.716814, 0.897959, 
76.0, 0.751073, 0.833333, 0.728000, 0.900000, 0.609756, 0.844444, 0.609756, 0.645161, 0.857143, 0.525000, 0.840909, 0.679012, 0.826923, 0.699115, 0.897959, 
77.0, 0.738197, 0.833333, 0.712000, 0.883333, 0.560976, 0.833333, 0.560976, 0.612903, 0.800000, 0.525000, 0.840909, 0.666667, 0.807692, 0.690265, 0.897959, 
78.0, 0.733906, 0.833333, 0.712000, 0.883333, 0.560976, 0.833333, 0.560976, 0.612903, 0.800000, 0.500000, 0.840909, 0.654321, 0.807692, 0.681416, 0.897959, 
79.0, 0.725322, 0.833333, 0.712000, 0.883333, 0.560976, 0.833333, 0.560976, 0.612903, 0.800000, 0.450000, 0.840909, 0.629630, 0.807692, 0.663717, 0.897959, 
80.0, 0.721030, 0.833333, 0.712000, 0.883333, 0.560976, 0.833333, 0.560976, 0.612903, 0.800000, 0.450000, 0.840909, 0.617284, 0.807692, 0.654867, 0.897959, 
82.0, 0.712446, 0.833333, 0.704000, 0.883333, 0.536585, 0.833333, 0.536585, 0.612903, 0.800000, 0.450000, 0.818182, 0.604938, 0.807692, 0.646018, 0.897959, 
83.0, 0.703863, 0.800000, 0.696000, 0.866667, 0.536585, 0.822222, 0.536585, 0.612903, 0.800000, 0.450000, 0.818182, 0.604938, 0.807692, 0.646018, 0.877551, 
85.0, 0.695279, 0.800000, 0.696000, 0.866667, 0.512195, 0.822222, 0.512195, 0.612903, 0.800000, 0.450000, 0.818182, 0.592593, 0.807692, 0.637168, 0.877551, 
86.0, 0.690987, 0.800000, 0.696000, 0.866667, 0.512195, 0.822222, 0.512195, 0.612903, 0.800000, 0.450000, 0.818182, 0.592593, 0.807692, 0.628319, 0.877551, 
87.0, 0.686695, 0.800000, 0.688000, 0.866667, 0.512195, 0.811111, 0.512195, 0.612903, 0.800000, 0.450000, 0.818182, 0.592593, 0.807692, 0.628319, 0.877551, 
89.0, 0.682403, 0.800000, 0.680000, 0.866667, 0.512195, 0.800000, 0.512195, 0.612903, 0.800000, 0.450000, 0.818182, 0.592593, 0.807692, 0.628319, 0.877551, 
93.0, 0.678112, 0.800000, 0.680000, 0.866667, 0.512195, 0.800000, 0.512195, 0.612903, 0.800000, 0.450000, 0.818182, 0.592593, 0.807692, 0.619469, 0.877551, 
94.0, 0.673820, 0.800000, 0.680000, 0.866667, 0.512195, 0.800000, 0.512195, 0.612903, 0.800000, 0.425000, 0.818182, 0.592593, 0.807692, 0.610619, 0.877551, 
95.0, 0.669528, 0.800000, 0.672000, 0.866667, 0.512195, 0.800000, 0.512195, 0.612903, 0.800000, 0.400000, 0.818182, 0.580247, 0.807692, 0.601770, 0.877551, 
96.0, 0.665236, 0.800000, 0.672000, 0.866667, 0.512195, 0.800000, 0.512195, 0.612903, 0.800000, 0.375000, 0.818182, 0.567901, 0.807692, 0.592920, 0.877551, 
97.0, 0.660944, 0.800000, 0.672000, 0.866667, 0.512195, 0.800000, 0.512195, 0.612903, 0.800000, 0.375000, 0.818182, 0.567901, 0.807692, 0.584071, 0.877551, 
98.0, 0.656652, 0.800000, 0.672000, 0.866667, 0.512195, 0.800000, 0.512195, 0.612903, 0.800000, 0.350000, 0.818182, 0.567901, 0.807692, 0.575221, 0.877551, 
99.0, 0.652361, 0.800000, 0.672000, 0.866667, 0.512195, 0.800000, 0.512195, 0.612903, 0.800000, 0.325000, 0.818182, 0.567901, 0.807692, 0.566372, 0.877551, 
100.0, 0.643777, 0.800000, 0.664000, 0.866667, 0.512195, 0.788889, 0.512195, 0.612903, 0.800000, 0.300000, 0.818182, 0.555556, 0.807692, 0.557522, 0.877551, 
101.0, 0.639485, 0.800000, 0.656000, 0.866667, 0.512195, 0.777778, 0.512195, 0.612903, 0.800000, 0.300000, 0.818182, 0.555556, 0.807692, 0.557522, 0.877551, 
102.0, 0.635193, 0.800000, 0.648000, 0.866667, 0.512195, 0.777778, 0.512195, 0.612903, 0.800000, 0.300000, 0.818182, 0.543210, 0.807692, 0.557522, 0.857143, 
105.0, 0.630901, 0.800000, 0.640000, 0.866667, 0.512195, 0.777778, 0.512195, 0.580645, 0.800000, 0.275000, 0.818182, 0.530864, 0.807692, 0.548673, 0.857143, 
106.0, 0.626609, 0.800000, 0.640000, 0.866667, 0.512195, 0.777778, 0.512195, 0.580645, 0.800000, 0.275000, 0.818182, 0.518519, 0.807692, 0.539823, 0.857143, 
108.0, 0.613734, 0.800000, 0.624000, 0.850000, 0.512195, 0.755556, 0.512195, 0.580645, 0.771429, 0.275000, 0.818182, 0.506173, 0.788462, 0.530973, 0.836735, 
109.0, 0.609442, 0.800000, 0.624000, 0.850000, 0.512195, 0.755556, 0.512195, 0.580645, 0.771429, 0.250000, 0.818182, 0.493827, 0.788462, 0.522124, 0.836735, 
112.0, 0.605150, 0.800000, 0.616000, 0.850000, 0.512195, 0.755556, 0.512195, 0.548387, 0.771429, 0.225000, 0.818182, 0.481481, 0.788462, 0.513274, 0.836735, 
114.0, 0.600858, 0.800000, 0.608000, 0.833333, 0.512195, 0.744444, 0.512195, 0.548387, 0.771429, 0.225000, 0.795455, 0.481481, 0.769231, 0.513274, 0.816327, 
115.0, 0.596567, 0.800000, 0.608000, 0.833333, 0.512195, 0.744444, 0.512195, 0.548387, 0.771429, 0.225000, 0.795455, 0.469136, 0.769231, 0.504425, 0.816327, 
116.0, 0.583691, 0.800000, 0.584000, 0.833333, 0.512195, 0.711111, 0.512195, 0.516129, 0.771429, 0.225000, 0.772727, 0.469136, 0.750000, 0.504425, 0.775510, 
119.0, 0.575107, 0.800000, 0.568000, 0.816667, 0.512195, 0.700000, 0.512195, 0.483871, 0.771429, 0.225000, 0.772727, 0.456790, 0.730769, 0.504425, 0.734694, 
121.0, 0.566524, 0.800000, 0.560000, 0.816667, 0.487805, 0.700000, 0.487805, 0.451613, 0.771429, 0.225000, 0.772727, 0.432099, 0.730769, 0.486726, 0.734694, 
122.0, 0.549356, 0.800000, 0.544000, 0.816667, 0.487805, 0.677778, 0.487805, 0.451613, 0.771429, 0.200000, 0.772727, 0.419753, 0.730769, 0.469027, 0.734694, 
123.0, 0.545064, 0.800000, 0.536000, 0.816667, 0.487805, 0.666667, 0.487805, 0.451613, 0.771429, 0.200000, 0.772727, 0.419753, 0.730769, 0.469027, 0.734694, 
124.0, 0.540773, 0.800000, 0.528000, 0.816667, 0.487805, 0.666667, 0.487805, 0.419355, 0.771429, 0.175000, 0.772727, 0.407407, 0.730769, 0.460177, 0.734694, 
125.0, 0.536481, 0.800000, 0.520000, 0.816667, 0.487805, 0.666667, 0.487805, 0.387097, 0.771429, 0.175000, 0.772727, 0.395062, 0.730769, 0.460177, 0.714286, 
126.0, 0.532189, 0.800000, 0.512000, 0.800000, 0.487805, 0.655556, 0.487805, 0.387097, 0.742857, 0.175000, 0.750000, 0.395062, 0.711538, 0.460177, 0.693878, 
