id,left,right
0,176,55
1,15,55
2,176,55
3,176,111
4,40,55
5,176,55
6,55,111
7,102,47
8,176,55
9,25,55
10,32,55
11,55,111
12,55,111
13,176,111
14,176,55
15,176,111
16,40,55
17,176,111
18,40,55
19,40,55
20,21,47
21,176,111
22,102,47
23,55,111
24,25,55
25,102,47
26,32,55
27,176,55
28,25,55
29,102,47
30,176,111
31,55,111
32,32,55
33,15,55
34,102,47
35,15,55
36,102,47
37,102,47
38,25,55
39,176,111
40,8,47
41,176,111
42,25,55
43,102,47
44,176,55
45,102,47
46,176,111
47,102,47
48,55,111
49,55,111
50,55,111
51,102,47
52,102,47
53,176,55
