id,distance,n_actions
0,0.118681,3
1,0.039702,2
2,0.122435,3
3,0.103342,4
4,0.112939,3
5,0.136763,4
6,0.116711,3
7,0.113506,3
8,0.116696,3
9,0.127719,4
10,0.056505,2
11,0.111627,3
12,0.095309,4
13,0.115491,3
14,0.108898,3
15,0.121659,3
16,0.040503,2
17,0.105991,2
18,0.046733,2
19,0.029599,1
20,0.107976,3
21,0.024970,3
22,0.128749,3
23,0.108259,3
24,0.029501,2
25,0.163868,4
26,0.152060,4
27,0.029245,1
28,0.065996,3
29,0.119745,3
30,0.088727,3
31,0.103864,2
32,0.040470,2
33,0.057728,2
34,0.028720,2
35,0.034070,2
36,0.119179,3
37,0.029068,1
38,0.041643,3
39,0.026409,1
40,0.034812,2
41,0.053385,2
42,0.029448,2
43,0.157249,3
44,0.103935,3
45,0.028713,1
46,0.152499,3
47,0.142219,3
48,0.161149,3
49,0.148398,3
50,0.143708,3
51,0.115844,3
52,0.145906,3
53,0.027012,2
54,0.110954,3
55,0.144488,3
56,0.127972,4
