id,left,right
0,131,21
1,97,21
2,30,33
3,92,25
4,131,21
5,0,25
6,30,33
7,7,21
8,131,21
9,35,25
10,4,21
11,1,21
12,35,25
13,131,21
14,131,21
15,131,21
16,79,52
17,131,21
18,49,33
19,44,257
20,131,21
21,8,25
22,131,21
23,131,21
24,12,20
25,0,25
26,0,25
27,44,257
28,0,25
29,0,21
30,32,21
31,24,145
32,23,20
33,26,52
34,6,25
35,9,52
36,18,33
37,44,257
38,6,25
39,62,257
40,79,52
41,97,21
42,8,33
43,131,21
44,68,21
45,44,257
46,131,21
47,131,21
48,131,21
49,0,26
50,131,21
51,30,33
52,131,21
53,97,21
54,7,21
55,131,21
56,35,25
