id,left,right
0,426,20
1,21,21
2,13,22
3,335,21
4,41,21
5,608,21
6,71,21
7,20,20
8,426,20
9,426,20
10,768,21
11,40,22
12,190,27
13,25,27
14,58,22
15,53,27
16,71,21
17,64,23
18,288,21
19,687,21
20,29,21
21,110,30
22,1,24
23,608,21
24,71,22
25,41,21
26,6,22
27,426,20
28,478,24
29,18,22
30,105,21
31,40,21
32,56,21
33,467,21
34,246,28
35,1,24
36,20,20
37,8,20
38,6,24
39,57,22
40,608,21
41,468,22
42,119,20
43,66,21
44,8,23
45,9,23
46,7,26
47,7,23
48,687,21
49,26,21
50,467,21
51,71,21
52,35,20
53,426,20
54,210,21
55,608,21
56,107,24
57,667,20
58,288,21
59,57,22
60,426,20
61,687,21
62,57,22
63,71,20
64,246,28
65,592,20
66,3,22
67,680,22
68,9,24
69,687,21
70,608,21
71,42,22
72,1,22
73,190,27
74,34,20
75,5,24
76,71,21
77,0,24
78,71,22
79,22,20
80,13,22
81,61,20
82,71,20
83,71,22
84,53,26
85,71,21
86,131,21
87,478,24
