id,distance,n_actions
0,0.005013,1
1,0.000000,0
2,0.078231,3
3,0.071429,2
4,0.050340,2
5,0.095238,2
6,0.054422,2
7,0.003968,1
8,0.005013,1
9,0.005013,1
10,0.047619,1
11,0.051701,2
12,0.047619,1
13,0.064966,3
14,0.048980,2
15,0.018707,2
16,0.055782,2
17,0.053061,2
18,0.047619,1
19,0.047619,1
20,0.074150,3
21,0.059524,2
22,0.076441,3
23,0.095238,2
24,0.055782,2
25,0.050340,2
26,0.099320,3
27,0.005013,1
28,0.005013,1
29,0.052632,2
30,0.047619,1
31,0.051701,2
32,0.053061,2
33,0.095238,2
34,0.051587,2
35,0.123129,4
36,0.000000,0
37,0.015873,1
38,0.095238,2
39,0.053061,2
40,0.095238,2
41,0.005013,1
42,0.052632,2
43,0.047619,1
44,0.006803,1
45,0.002721,1
46,0.097959,3
47,0.004082,1
48,0.047619,1
49,0.059864,2
50,0.095238,2
51,0.054422,2
52,0.050125,2
53,0.005013,1
54,0.047619,2
55,0.095238,2
56,0.002506,1
57,0.047619,1
58,0.047619,1
59,0.053061,2
60,0.005013,1
61,0.047619,1
62,0.053061,2
63,0.043651,2
64,0.051587,2
65,0.095238,2
66,0.082313,3
67,0.047619,1
68,0.057143,2
69,0.047619,1
70,0.095238,2
71,0.050340,2
72,0.070748,2
73,0.047619,1
74,0.047619,1
75,0.076871,3
76,0.054422,2
77,0.127211,4
78,0.054422,2
79,0.095238,3
80,0.078231,3
81,0.007519,1
82,0.039683,2
83,0.055782,2
84,0.053061,2
85,0.055782,2
86,0.047619,1
87,0.005013,1
