time, entire-set, r1_l, r1_r, r2_l, r2_r, r3_l, r3_r, r4_l, r4_r, r5_l, r5_r, r6_l, r6_r, r7_l, r7_r, 
20.0, 0.995708, 1.000000, 0.991304, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 0.989583, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 
21.0, 0.991416, 1.000000, 0.982609, 1.000000, 1.000000, 1.000000, 1.000000, 0.984615, 1.000000, 0.989583, 0.984848, 1.000000, 0.970588, 1.000000, 1.000000, 
22.0, 0.987124, 1.000000, 0.973913, 0.967742, 1.000000, 0.982759, 1.000000, 0.984615, 0.968750, 0.979167, 0.984848, 1.000000, 0.970588, 1.000000, 1.000000, 
24.0, 0.982833, 1.000000, 0.965217, 0.935484, 1.000000, 0.965517, 1.000000, 0.984615, 0.968750, 0.968750, 0.984848, 1.000000, 0.970588, 1.000000, 1.000000, 
28.0, 0.974249, 1.000000, 0.947826, 0.935484, 1.000000, 0.948276, 0.982759, 0.969231, 0.968750, 0.958333, 0.969697, 1.000000, 0.970588, 1.000000, 1.000000, 
30.0, 0.969957, 1.000000, 0.939130, 0.903226, 1.000000, 0.931034, 0.982759, 0.969231, 0.937500, 0.947917, 0.969697, 1.000000, 0.970588, 1.000000, 1.000000, 
32.0, 0.965665, 1.000000, 0.939130, 0.903226, 1.000000, 0.931034, 0.982759, 0.969231, 0.937500, 0.947917, 0.969697, 1.000000, 0.970588, 0.983051, 1.000000, 
35.0, 0.961373, 1.000000, 0.930435, 0.870968, 1.000000, 0.913793, 0.982759, 0.969231, 0.937500, 0.937500, 0.969697, 1.000000, 0.970588, 0.983051, 1.000000, 
36.0, 0.957082, 1.000000, 0.930435, 0.870968, 1.000000, 0.913793, 0.982759, 0.969231, 0.937500, 0.937500, 0.969697, 1.000000, 0.970588, 0.966102, 1.000000, 
37.0, 0.952790, 1.000000, 0.921739, 0.870968, 1.000000, 0.896552, 0.982759, 0.969231, 0.937500, 0.927083, 0.969697, 1.000000, 0.970588, 0.966102, 1.000000, 
39.0, 0.939914, 0.966667, 0.913043, 0.838710, 1.000000, 0.879310, 0.982759, 0.953846, 0.906250, 0.916667, 0.969697, 1.000000, 0.970588, 0.932203, 1.000000, 
40.0, 0.935622, 0.966667, 0.913043, 0.806452, 1.000000, 0.862069, 0.982759, 0.953846, 0.906250, 0.906250, 0.969697, 1.000000, 0.970588, 0.932203, 1.000000, 
44.0, 0.931330, 0.966667, 0.904348, 0.774194, 1.000000, 0.844828, 0.982759, 0.953846, 0.906250, 0.895833, 0.969697, 1.000000, 0.970588, 0.915254, 1.000000, 
48.0, 0.914163, 0.966667, 0.886957, 0.741935, 1.000000, 0.827586, 0.965517, 0.953846, 0.875000, 0.875000, 0.954545, 0.933333, 0.970588, 0.881356, 1.000000, 
49.0, 0.905579, 0.966667, 0.878261, 0.741935, 1.000000, 0.827586, 0.965517, 0.953846, 0.875000, 0.864583, 0.954545, 0.900000, 0.970588, 0.881356, 1.000000, 
50.0, 0.901288, 0.966667, 0.878261, 0.741935, 1.000000, 0.827586, 0.965517, 0.953846, 0.875000, 0.854167, 0.954545, 0.900000, 0.970588, 0.864407, 1.000000, 
51.0, 0.896996, 0.966667, 0.878261, 0.709677, 1.000000, 0.810345, 0.965517, 0.953846, 0.875000, 0.843750, 0.954545, 0.900000, 0.970588, 0.847458, 1.000000, 
53.0, 0.888412, 0.966667, 0.860870, 0.709677, 1.000000, 0.810345, 0.948276, 0.953846, 0.843750, 0.822917, 0.939394, 0.900000, 0.970588, 0.847458, 1.000000, 
54.0, 0.875536, 0.966667, 0.843478, 0.709677, 1.000000, 0.793103, 0.948276, 0.953846, 0.781250, 0.812500, 0.924242, 0.900000, 0.941176, 0.830508, 0.966667, 
57.0, 0.871245, 0.966667, 0.843478, 0.709677, 1.000000, 0.793103, 0.948276, 0.953846, 0.750000, 0.812500, 0.924242, 0.900000, 0.941176, 0.813559, 0.966667, 
58.0, 0.858369, 0.966667, 0.834783, 0.677419, 1.000000, 0.775862, 0.948276, 0.938462, 0.750000, 0.802083, 0.924242, 0.833333, 0.941176, 0.813559, 0.966667, 
59.0, 0.854077, 0.966667, 0.826087, 0.677419, 1.000000, 0.775862, 0.948276, 0.938462, 0.718750, 0.802083, 0.924242, 0.833333, 0.911765, 0.813559, 0.966667, 
60.0, 0.845494, 0.966667, 0.817391, 0.677419, 1.000000, 0.758621, 0.948276, 0.938462, 0.718750, 0.791667, 0.924242, 0.800000, 0.911765, 0.813559, 0.966667, 
62.0, 0.836910, 0.966667, 0.808696, 0.645161, 1.000000, 0.741379, 0.948276, 0.938462, 0.718750, 0.781250, 0.924242, 0.766667, 0.911765, 0.813559, 0.966667, 
63.0, 0.828326, 0.966667, 0.800000, 0.612903, 1.000000, 0.724138, 0.948276, 0.923077, 0.718750, 0.770833, 0.924242, 0.766667, 0.882353, 0.813559, 0.966667, 
64.0, 0.819742, 0.933333, 0.791304, 0.612903, 0.970588, 0.724138, 0.931034, 0.907692, 0.687500, 0.770833, 0.909091, 0.766667, 0.852941, 0.813559, 0.966667, 
66.0, 0.815451, 0.933333, 0.791304, 0.612903, 0.970588, 0.724138, 0.931034, 0.907692, 0.687500, 0.770833, 0.909091, 0.733333, 0.852941, 0.796610, 0.966667, 
67.0, 0.811159, 0.900000, 0.791304, 0.612903, 0.970588, 0.724138, 0.931034, 0.892308, 0.687500, 0.770833, 0.909091, 0.733333, 0.852941, 0.796610, 0.966667, 
68.0, 0.806867, 0.900000, 0.782609, 0.580645, 0.970588, 0.706897, 0.931034, 0.892308, 0.687500, 0.760417, 0.909091, 0.733333, 0.852941, 0.779661, 0.966667, 
69.0, 0.798283, 0.900000, 0.765217, 0.516129, 0.970588, 0.689655, 0.931034, 0.892308, 0.656250, 0.739583, 0.909091, 0.733333, 0.852941, 0.779661, 0.966667, 
70.0, 0.793991, 0.866667, 0.765217, 0.516129, 0.941176, 0.689655, 0.913793, 0.892308, 0.625000, 0.739583, 0.893939, 0.733333, 0.852941, 0.779661, 0.933333, 
71.0, 0.789700, 0.866667, 0.765217, 0.516129, 0.941176, 0.689655, 0.913793, 0.892308, 0.625000, 0.739583, 0.893939, 0.700000, 0.852941, 0.779661, 0.933333, 
72.0, 0.781116, 0.866667, 0.756522, 0.516129, 0.911765, 0.689655, 0.913793, 0.892308, 0.593750, 0.739583, 0.893939, 0.666667, 0.852941, 0.779661, 0.933333, 
73.0, 0.772532, 0.833333, 0.747826, 0.516129, 0.911765, 0.689655, 0.896552, 0.876923, 0.593750, 0.729167, 0.878788, 0.666667, 0.852941, 0.779661, 0.900000, 
