id,p
0,0.000002
1,0.093512
2,0.000000
3,0.000001
4,0.000000
5,0.011500
6,0.014232
7,0.021501
8,0.000000
9,0.000063
10,0.009251
11,0.000000
12,0.000000
13,0.000000
14,0.007409
15,0.000818
16,0.002280
17,0.000001
18,0.000001
19,0.000000
20,0.000000
21,0.000000
22,0.005906
23,0.003703
24,0.000001
25,0.000000
26,0.388933
27,0.000000
28,0.011500
29,0.232792
30,0.000000
31,0.110115
32,0.000114
33,0.150620
34,0.000818
35,0.021501
36,0.000085
37,0.055739
38,0.001777
39,0.000000
40,0.000002
41,0.388933
42,0.000024
43,0.000000
44,0.066531
45,0.000000
46,0.000000
47,0.000000
48,0.000000
49,0.017532
50,0.000063
51,0.000013
52,0.266634
53,0.000000
