id,distance,n_actions
0,0.028890,1
1,0.095356,2
2,0.053642,2
3,0.044734,2
4,0.142030,3
5,0.046185,2
6,0.054000,2
7,0.088267,2
8,0.098015,2
9,0.055063,2
10,0.107054,2
11,0.136713,3
12,0.102564,2
13,0.038353,2
14,0.079404,2
15,0.029954,1
16,0.105282,2
17,0.100519,3
18,0.168026,3
19,0.028723,2
20,0.153374,3
21,0.158809,3
22,0.127378,3
23,0.092875,2
24,0.054177,2
25,0.023750,1
26,0.097838,2
27,0.047619,2
28,0.114213,3
29,0.102623,2
30,0.016484,1
31,0.052227,2
32,0.024814,1
33,0.114144,2
34,0.076096,2
35,0.028181,1
36,0.183741,4
37,0.027650,1
38,0.032983,2
39,0.061858,1
40,0.092166,2
41,0.027167,2
42,0.139312,2
43,0.015952,1
44,0.108945,3
45,0.015243,1
46,0.144866,3
47,0.120997,3
48,0.139667,2
49,0.110008,3
50,0.110422,2
51,0.089094,2
52,0.074678,2
53,0.119816,2
54,0.057781,1
55,0.028359,1
56,0.028181,1
