time, entire-set, r1_l, r1_r, r2_l, r2_r, r3_l, r3_r, r4_l, r4_r, r5_l, r5_r, r6_l, r6_r, r7_l, r7_r, 
22.0, 0.995708, 0.966667, 1.000000, 0.981818, 1.000000, 1.000000, 0.995074, 1.000000, 0.967742, 0.990099, 1.000000, 1.000000, 1.000000, 1.000000, 0.968750, 
24.0, 0.991416, 0.933333, 1.000000, 0.963636, 1.000000, 1.000000, 0.990148, 1.000000, 0.935484, 0.980198, 1.000000, 1.000000, 1.000000, 1.000000, 0.937500, 
28.0, 0.987124, 0.933333, 1.000000, 0.945455, 1.000000, 1.000000, 0.985222, 1.000000, 0.935484, 0.970297, 1.000000, 1.000000, 0.985294, 1.000000, 0.937500, 
30.0, 0.982833, 0.900000, 1.000000, 0.927273, 1.000000, 1.000000, 0.980296, 1.000000, 0.903226, 0.960396, 1.000000, 1.000000, 0.985294, 1.000000, 0.906250, 
32.0, 0.978541, 0.900000, 1.000000, 0.927273, 1.000000, 1.000000, 0.975369, 1.000000, 0.903226, 0.960396, 0.987952, 1.000000, 0.985294, 0.984375, 0.906250, 
34.0, 0.974249, 0.900000, 1.000000, 0.927273, 1.000000, 1.000000, 0.970443, 1.000000, 0.903226, 0.960396, 0.975904, 1.000000, 0.985294, 0.968750, 0.906250, 
35.0, 0.969957, 0.866667, 1.000000, 0.909091, 1.000000, 1.000000, 0.965517, 1.000000, 0.903226, 0.950495, 0.975904, 1.000000, 0.970588, 0.968750, 0.906250, 
36.0, 0.965665, 0.866667, 1.000000, 0.909091, 1.000000, 1.000000, 0.960591, 1.000000, 0.903226, 0.950495, 0.975904, 1.000000, 0.970588, 0.968750, 0.906250, 
37.0, 0.961373, 0.866667, 1.000000, 0.909091, 1.000000, 1.000000, 0.955665, 1.000000, 0.903226, 0.940594, 0.975904, 1.000000, 0.955882, 0.968750, 0.906250, 
39.0, 0.952790, 0.833333, 0.980392, 0.890909, 1.000000, 0.966667, 0.950739, 0.984848, 0.903226, 0.930693, 0.975904, 1.000000, 0.955882, 0.968750, 0.875000, 
40.0, 0.948498, 0.800000, 0.980392, 0.872727, 1.000000, 0.966667, 0.945813, 0.984848, 0.870968, 0.920792, 0.975904, 1.000000, 0.955882, 0.968750, 0.843750, 
42.0, 0.944206, 0.800000, 0.980392, 0.872727, 1.000000, 0.966667, 0.940887, 0.984848, 0.870968, 0.910891, 0.963855, 1.000000, 0.955882, 0.968750, 0.843750, 
