id,p
0,0.022523
1,1.000000
2,0.022523
3,0.002644
4,0.022523
5,0.002644
6,0.002644
7,1.000000
8,0.002644
9,1.000000
10,1.000000
11,0.022523
12,0.022523
13,0.003891
14,0.022523
15,0.022523
16,0.001178
17,0.022523
18,0.002644
19,1.000000
20,0.002644
21,0.002644
22,0.000320
23,0.125911
24,0.022523
25,0.000127
26,0.001775
27,0.001775
28,0.125911
29,0.022523
30,0.022523
31,0.203518
32,0.254150
33,0.022523
34,0.002644
35,0.000320
36,0.016230
37,0.022523
38,0.254150
39,1.000000
40,0.125911
41,0.074330
42,0.022523
