id,distance,n_actions
0,0.357143,3
1,0.380952,3
2,0.392857,3
3,0.178571,2
4,0.380952,3
5,0.357143,3
6,0.452381,4
7,0.285714,2
8,0.452381,4
9,0.404762,4
10,0.488095,4
11,0.452381,4
12,0.178571,2
13,0.357143,3
14,0.142857,1
15,0.357143,3
16,0.452381,4
17,0.071429,1
18,0.357143,3
19,0.357143,3
20,0.333333,3
21,0.285714,2
22,0.214286,2
23,0.380952,3
24,0.190476,2
25,0.321429,3
26,0.452381,4
27,0.380952,3
28,0.238095,2
29,0.380952,3
30,0.357143,3
31,0.357143,3
32,0.380952,3
33,0.428571,3
34,0.357143,3
35,0.285714,2
36,0.285714,3
37,0.333333,3
38,0.357143,3
39,0.404762,4
40,0.142857,1
41,0.428571,3
42,0.380952,3
43,0.488095,4
44,0.440476,4
45,0.285714,2
46,0.238095,2
47,0.142857,1
48,0.380952,3
49,0.440476,4
50,0.392857,3
51,0.238095,2
52,0.392857,3
53,0.452381,4
54,0.214286,2
55,0.309524,3
56,0.380952,3
57,0.452381,4
58,0.357143,3
59,0.214286,2
60,0.285714,2
61,0.440476,4
62,0.357143,3
63,0.440476,4
64,0.357143,3
65,0.440476,4
66,0.380952,3
67,0.452381,4
68,0.142857,1
69,0.190476,2
70,0.452381,4
71,0.452381,4
72,0.238095,2
73,0.452381,4
74,0.452381,4
75,0.392857,3
76,0.392857,3
77,0.309524,3
78,0.357143,3
79,0.178571,3
80,0.392857,3
81,0.440476,4
82,0.309524,3
83,0.452381,4
84,0.142857,1
85,0.440476,4
86,0.380952,3
87,0.452381,4
88,0.357143,3
89,0.452381,4
90,0.380952,3
91,0.142857,1
92,0.440476,4
93,0.357143,3
94,0.357143,3
95,0.357143,3
96,0.392857,3
97,0.452381,4
98,0.214286,2
99,0.440476,4
100,0.357143,3
101,0.392857,3
102,0.357143,3
