id,distance,n_actions
0,0.182028,3
1,0.028359,1
2,0.106739,3
3,0.027286,2
4,0.095879,3
5,0.127024,3
6,0.036906,2
7,0.094129,3
8,0.019142,1
9,0.033696,2
10,0.030959,2
11,0.115119,3
12,0.051232,2
13,0.111886,3
14,0.048350,2
15,0.116294,3
16,0.105282,2
17,0.114065,3
18,0.106700,2
19,0.111505,3
20,0.068238,2
21,0.035598,2
22,0.104960,3
23,0.017916,2
24,0.105282,2
25,0.143034,3
26,0.105282,2
27,0.091102,2
28,0.126492,3
29,0.115148,3
30,0.027295,1
31,0.029895,2
32,0.141781,3
33,0.105282,2
34,0.104396,2
35,0.010103,1
36,0.037949,2
37,0.029777,1
38,0.127792,3
39,0.111151,3
40,0.037230,2
41,0.059908,1
42,0.039952,2
43,0.101205,2
44,0.109918,3
45,0.105144,3
46,0.120091,3
47,0.105636,2
48,0.020215,2
49,0.103004,3
50,0.036381,2
51,0.064871,2
52,0.104402,3
53,0.062744,1
54,0.045719,2
55,0.026777,2
56,0.132754,3
