time, entire-set, r1_l, r1_r, r2_l, r2_r, r3_l, r3_r, r4_l, r4_r, r5_l, r5_r, r6_l, r6_r, r7_l, r7_r, 
41.0, 0.994681, 0.968750, 1.000000, 0.983333, 1.000000, 0.975000, 1.000000, 0.983051, 1.000000, 0.986667, 1.000000, 1.000000, 0.966667, 0.986928, 1.000000, 
43.0, 0.992021, 0.968750, 1.000000, 0.983333, 1.000000, 0.962500, 1.000000, 0.974576, 1.000000, 0.980000, 1.000000, 1.000000, 0.933333, 0.980392, 1.000000, 
51.0, 0.989362, 0.937500, 1.000000, 0.966667, 1.000000, 0.950000, 1.000000, 0.966102, 1.000000, 0.973333, 1.000000, 1.000000, 0.900000, 0.973856, 1.000000, 
71.0, 0.986702, 0.906250, 1.000000, 0.950000, 1.000000, 0.937500, 1.000000, 0.957627, 1.000000, 0.966667, 1.000000, 1.000000, 0.866667, 0.967320, 1.000000, 
77.0, 0.984043, 0.875000, 1.000000, 0.933333, 1.000000, 0.925000, 1.000000, 0.949153, 1.000000, 0.960000, 1.000000, 1.000000, 0.833333, 0.960784, 1.000000, 
94.0, 0.981383, 0.875000, 1.000000, 0.916667, 1.000000, 0.912500, 1.000000, 0.940678, 1.000000, 0.953333, 1.000000, 1.000000, 0.833333, 0.954248, 1.000000, 
110.0, 0.978723, 0.875000, 1.000000, 0.900000, 1.000000, 0.900000, 1.000000, 0.932203, 1.000000, 0.946667, 1.000000, 1.000000, 0.833333, 0.947712, 1.000000, 
111.0, 0.976064, 0.843750, 1.000000, 0.883333, 1.000000, 0.887500, 1.000000, 0.923729, 1.000000, 0.940000, 1.000000, 1.000000, 0.800000, 0.941176, 1.000000, 
130.0, 0.973404, 0.812500, 1.000000, 0.866667, 1.000000, 0.875000, 1.000000, 0.915254, 1.000000, 0.933333, 1.000000, 1.000000, 0.766667, 0.934641, 1.000000, 
131.0, 0.970745, 0.781250, 1.000000, 0.850000, 1.000000, 0.862500, 1.000000, 0.906780, 1.000000, 0.926667, 1.000000, 1.000000, 0.733333, 0.928105, 1.000000, 
140.0, 0.968085, 0.781250, 1.000000, 0.833333, 1.000000, 0.850000, 1.000000, 0.898305, 1.000000, 0.920000, 1.000000, 1.000000, 0.733333, 0.921569, 1.000000, 
191.0, 0.965426, 0.781250, 1.000000, 0.833333, 1.000000, 0.850000, 1.000000, 0.898305, 1.000000, 0.920000, 1.000000, 1.000000, 0.733333, 0.921569, 1.000000, 
193.0, 0.962766, 0.781250, 1.000000, 0.833333, 0.995215, 0.850000, 1.000000, 0.898305, 1.000000, 0.920000, 1.000000, 1.000000, 0.733333, 0.921569, 0.994924, 
198.0, 0.960106, 0.781250, 0.995000, 0.833333, 0.990431, 0.850000, 0.994872, 0.898305, 0.994681, 0.920000, 0.994819, 0.993976, 0.733333, 0.921569, 0.989848, 
207.0, 0.957447, 0.781250, 0.995000, 0.816667, 0.990431, 0.837500, 0.994872, 0.889831, 0.994681, 0.913333, 0.994819, 0.993976, 0.733333, 0.915033, 0.989848, 
216.0, 0.954787, 0.750000, 0.995000, 0.800000, 0.990431, 0.825000, 0.994872, 0.881356, 0.994681, 0.906667, 0.994819, 0.993976, 0.700000, 0.908497, 0.989848, 
221.0, 0.952128, 0.718750, 0.995000, 0.783333, 0.990431, 0.812500, 0.994872, 0.872881, 0.994681, 0.900000, 0.994819, 0.993976, 0.666667, 0.901961, 0.989848, 
223.0, 0.949468, 0.687500, 0.995000, 0.766667, 0.990431, 0.800000, 0.994872, 0.864407, 0.994681, 0.893333, 0.994819, 0.993976, 0.666667, 0.895425, 0.989848, 
249.0, 0.946809, 0.687500, 0.995000, 0.766667, 0.985646, 0.800000, 0.994872, 0.864407, 0.994681, 0.893333, 0.994819, 0.993976, 0.666667, 0.895425, 0.984772, 
264.0, 0.941489, 0.625000, 0.995000, 0.733333, 0.985646, 0.775000, 0.994872, 0.847458, 0.994681, 0.880000, 0.994819, 0.993976, 0.633333, 0.882353, 0.984772, 
304.0, 0.938830, 0.625000, 0.995000, 0.716667, 0.985646, 0.762500, 0.994872, 0.838983, 0.994681, 0.873333, 0.994819, 0.993976, 0.633333, 0.875817, 0.984772, 
321.0, 0.936170, 0.625000, 0.995000, 0.716667, 0.985646, 0.762500, 0.994872, 0.830508, 0.994681, 0.866667, 0.994819, 0.993976, 0.633333, 0.869281, 0.984772, 
326.0, 0.933511, 0.593750, 0.995000, 0.700000, 0.985646, 0.750000, 0.994872, 0.822034, 0.994681, 0.860000, 0.994819, 0.993976, 0.633333, 0.862745, 0.984772, 
334.0, 0.930851, 0.562500, 0.995000, 0.683333, 0.985646, 0.737500, 0.994872, 0.813559, 0.994681, 0.853333, 0.994819, 0.993976, 0.600000, 0.856209, 0.984772, 
348.0, 0.928191, 0.562500, 0.995000, 0.666667, 0.985646, 0.725000, 0.994872, 0.805085, 0.994681, 0.846667, 0.994819, 0.993976, 0.600000, 0.849673, 0.984772, 
359.0, 0.925532, 0.562500, 0.995000, 0.650000, 0.985646, 0.712500, 0.994872, 0.796610, 0.994681, 0.840000, 0.994819, 0.993976, 0.600000, 0.843137, 0.984772, 
388.0, 0.922872, 0.562500, 0.995000, 0.650000, 0.985646, 0.712500, 0.994872, 0.796610, 0.994681, 0.840000, 0.994819, 0.993976, 0.600000, 0.836601, 0.984772, 
400.0, 0.920213, 0.531250, 0.995000, 0.633333, 0.985646, 0.700000, 0.994872, 0.788136, 0.994681, 0.833333, 0.994819, 0.993976, 0.566667, 0.830065, 0.984772, 
460.0, 0.917553, 0.531250, 0.995000, 0.616667, 0.985646, 0.700000, 0.994872, 0.779661, 0.994681, 0.826667, 0.994819, 0.993976, 0.566667, 0.823529, 0.984772, 
466.0, 0.914894, 0.500000, 0.995000, 0.600000, 0.985646, 0.700000, 0.994872, 0.771186, 0.994681, 0.820000, 0.994819, 0.993976, 0.566667, 0.816993, 0.984772, 
489.0, 0.912234, 0.468750, 0.995000, 0.583333, 0.985646, 0.687500, 0.994872, 0.762712, 0.994681, 0.813333, 0.994819, 0.993976, 0.566667, 0.810458, 0.984772, 
515.0, 0.909574, 0.468750, 0.990000, 0.583333, 0.980861, 0.687500, 0.989744, 0.762712, 0.989362, 0.813333, 0.989637, 0.987952, 0.566667, 0.810458, 0.979695, 
533.0, 0.909574, 0.468750, 0.990000, 0.583333, 0.980861, 0.687500, 0.989744, 0.762712, 0.989362, 0.813333, 0.989637, 0.987952, 0.566667, 0.810458, 0.979695, 
549.0, 0.906907, 0.437500, 0.990000, 0.566667, 0.980861, 0.675000, 0.989744, 0.754237, 0.989362, 0.806667, 0.989637, 0.987952, 0.533333, 0.803922, 0.979695, 
