time, entire-set, r1_l, r1_r, r2_l, r2_r, r3_l, r3_r, r4_l, r4_r, r5_l, r5_r, r6_l, r6_r, r7_l, r7_r, 
20.0, 0.995708, 1.000000, 0.976190, 1.000000, 1.000000, 1.000000, 0.988095, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 0.990476, 1.000000, 
21.0, 0.991416, 1.000000, 0.952381, 1.000000, 1.000000, 1.000000, 0.976190, 0.982456, 1.000000, 1.000000, 0.986301, 1.000000, 0.968750, 0.980952, 1.000000, 
22.0, 0.987124, 1.000000, 0.928571, 0.966667, 1.000000, 0.981818, 0.976190, 0.982456, 0.972973, 1.000000, 0.986301, 1.000000, 0.968750, 0.971429, 1.000000, 
24.0, 0.982833, 1.000000, 0.928571, 0.933333, 1.000000, 0.963636, 0.976190, 0.982456, 0.945946, 1.000000, 0.986301, 0.983607, 0.968750, 0.971429, 0.991150, 
28.0, 0.978541, 1.000000, 0.904762, 0.933333, 1.000000, 0.963636, 0.964286, 0.982456, 0.945946, 1.000000, 0.986301, 0.983607, 0.968750, 0.961905, 0.991150, 
30.0, 0.974249, 1.000000, 0.880952, 0.900000, 1.000000, 0.945455, 0.964286, 0.982456, 0.918919, 1.000000, 0.986301, 0.983607, 0.968750, 0.952381, 0.991150, 
32.0, 0.969957, 1.000000, 0.880952, 0.900000, 1.000000, 0.945455, 0.964286, 0.982456, 0.918919, 1.000000, 0.986301, 0.967213, 0.968750, 0.952381, 0.982301, 
34.0, 0.965665, 1.000000, 0.880952, 0.900000, 1.000000, 0.945455, 0.964286, 0.982456, 0.918919, 1.000000, 0.986301, 0.950820, 0.968750, 0.952381, 0.973451, 
35.0, 0.961373, 1.000000, 0.880952, 0.900000, 1.000000, 0.927273, 0.964286, 0.982456, 0.918919, 1.000000, 0.972603, 0.950820, 0.968750, 0.942857, 0.964602, 
36.0, 0.957082, 1.000000, 0.880952, 0.900000, 1.000000, 0.927273, 0.964286, 0.982456, 0.918919, 0.966667, 0.972603, 0.934426, 0.968750, 0.942857, 0.955752, 
37.0, 0.952790, 1.000000, 0.880952, 0.900000, 1.000000, 0.927273, 0.964286, 0.982456, 0.918919, 0.966667, 0.958904, 0.934426, 0.968750, 0.942857, 0.946903, 
39.0, 0.939914, 1.000000, 0.880952, 0.866667, 0.967742, 0.909091, 0.952381, 0.964912, 0.918919, 0.966667, 0.945205, 0.918033, 0.968750, 0.933333, 0.929204, 
40.0, 0.935622, 1.000000, 0.880952, 0.833333, 0.967742, 0.890909, 0.952381, 0.964912, 0.891892, 0.966667, 0.945205, 0.918033, 0.968750, 0.933333, 0.920354, 
42.0, 0.931330, 1.000000, 0.880952, 0.833333, 0.967742, 0.890909, 0.940476, 0.964912, 0.891892, 0.966667, 0.945205, 0.901639, 0.968750, 0.933333, 0.911504, 
43.0, 0.922747, 1.000000, 0.880952, 0.766667, 0.967742, 0.854545, 0.940476, 0.964912, 0.864865, 0.966667, 0.945205, 0.885246, 0.968750, 0.933333, 0.893805, 
44.0, 0.918455, 1.000000, 0.880952, 0.733333, 0.967742, 0.836364, 0.940476, 0.964912, 0.837838, 0.966667, 0.945205, 0.885246, 0.968750, 0.933333, 0.884956, 
48.0, 0.905579, 1.000000, 0.880952, 0.700000, 0.967742, 0.818182, 0.940476, 0.964912, 0.837838, 0.933333, 0.945205, 0.852459, 0.968750, 0.933333, 0.876106, 
49.0, 0.896996, 1.000000, 0.880952, 0.700000, 0.967742, 0.800000, 0.940476, 0.964912, 0.837838, 0.900000, 0.931507, 0.852459, 0.968750, 0.933333, 0.858407, 
50.0, 0.892704, 1.000000, 0.880952, 0.700000, 0.967742, 0.800000, 0.940476, 0.964912, 0.837838, 0.900000, 0.931507, 0.836066, 0.968750, 0.933333, 0.849558, 
51.0, 0.888412, 1.000000, 0.880952, 0.666667, 0.967742, 0.781818, 0.940476, 0.964912, 0.837838, 0.900000, 0.931507, 0.836066, 0.968750, 0.933333, 0.840708, 
53.0, 0.884120, 1.000000, 0.857143, 0.666667, 0.967742, 0.781818, 0.928571, 0.964912, 0.837838, 0.900000, 0.931507, 0.836066, 0.968750, 0.923810, 0.840708, 
54.0, 0.871245, 1.000000, 0.833333, 0.666667, 0.967742, 0.781818, 0.916667, 0.964912, 0.810811, 0.866667, 0.917808, 0.819672, 0.968750, 0.904762, 0.823009, 
57.0, 0.866953, 1.000000, 0.833333, 0.666667, 0.967742, 0.781818, 0.916667, 0.964912, 0.810811, 0.866667, 0.917808, 0.803279, 0.968750, 0.904762, 0.814159, 
58.0, 0.854077, 1.000000, 0.809524, 0.633333, 0.967742, 0.763636, 0.904762, 0.947368, 0.783784, 0.833333, 0.904110, 0.803279, 0.968750, 0.885714, 0.814159, 
59.0, 0.849785, 1.000000, 0.785714, 0.633333, 0.967742, 0.763636, 0.892857, 0.947368, 0.756757, 0.833333, 0.890411, 0.803279, 0.968750, 0.876190, 0.814159, 
60.0, 0.841202, 1.000000, 0.785714, 0.633333, 0.967742, 0.745455, 0.892857, 0.947368, 0.756757, 0.833333, 0.876712, 0.803279, 0.968750, 0.866667, 0.796460, 
62.0, 0.836910, 1.000000, 0.785714, 0.600000, 0.967742, 0.727273, 0.892857, 0.947368, 0.756757, 0.833333, 0.863014, 0.803279, 0.968750, 0.866667, 0.787611, 
63.0, 0.828326, 1.000000, 0.785714, 0.566667, 0.935484, 0.727273, 0.880952, 0.947368, 0.756757, 0.833333, 0.835616, 0.803279, 0.937500, 0.847619, 0.778761, 
64.0, 0.819742, 0.966667, 0.761905, 0.566667, 0.903226, 0.727273, 0.857143, 0.929825, 0.729730, 0.833333, 0.835616, 0.803279, 0.937500, 0.828571, 0.778761, 
66.0, 0.815451, 0.966667, 0.761905, 0.566667, 0.903226, 0.727273, 0.857143, 0.929825, 0.729730, 0.833333, 0.835616, 0.786885, 0.937500, 0.828571, 0.769912, 
67.0, 0.811159, 0.933333, 0.761905, 0.566667, 0.870968, 0.727273, 0.845238, 0.929825, 0.729730, 0.833333, 0.835616, 0.786885, 0.937500, 0.819048, 0.769912, 
68.0, 0.806867, 0.933333, 0.761905, 0.533333, 0.870968, 0.709091, 0.845238, 0.929825, 0.702703, 0.833333, 0.835616, 0.770492, 0.937500, 0.819048, 0.761062, 
69.0, 0.802575, 0.933333, 0.738095, 0.500000, 0.870968, 0.690909, 0.845238, 0.929825, 0.675676, 0.833333, 0.835616, 0.770492, 0.937500, 0.809524, 0.761062, 
70.0, 0.798283, 0.900000, 0.738095, 0.500000, 0.870968, 0.690909, 0.833333, 0.929825, 0.648649, 0.833333, 0.821918, 0.770492, 0.937500, 0.800000, 0.761062, 
71.0, 0.789700, 0.900000, 0.738095, 0.500000, 0.870968, 0.690909, 0.833333, 0.929825, 0.648649, 0.766667, 0.821918, 0.770492, 0.937500, 0.800000, 0.761062, 
72.0, 0.781116, 0.900000, 0.714286, 0.500000, 0.870968, 0.690909, 0.821429, 0.929825, 0.648649, 0.733333, 0.821918, 0.770492, 0.937500, 0.790476, 0.761062, 
73.0, 0.772532, 0.866667, 0.714286, 0.500000, 0.838710, 0.672727, 0.809524, 0.912281, 0.648649, 0.733333, 0.794521, 0.770492, 0.937500, 0.771429, 0.752212, 
74.0, 0.763948, 0.866667, 0.714286, 0.500000, 0.838710, 0.672727, 0.809524, 0.912281, 0.648649, 0.700000, 0.794521, 0.754098, 0.937500, 0.771429, 0.734513, 
75.0, 0.746781, 0.866667, 0.714286, 0.466667, 0.806452, 0.654545, 0.785714, 0.894737, 0.621622, 0.700000, 0.794521, 0.704918, 0.906250, 0.761905, 0.716814, 
76.0, 0.738197, 0.866667, 0.714286, 0.466667, 0.806452, 0.654545, 0.773810, 0.894737, 0.594595, 0.700000, 0.780822, 0.688525, 0.906250, 0.752381, 0.716814, 
77.0, 0.725322, 0.833333, 0.690476, 0.466667, 0.806452, 0.636364, 0.750000, 0.877193, 0.567568, 0.700000, 0.767123, 0.672131, 0.906250, 0.733333, 0.707965, 
78.0, 0.721030, 0.833333, 0.690476, 0.466667, 0.806452, 0.636364, 0.750000, 0.877193, 0.567568, 0.700000, 0.767123, 0.655738, 0.906250, 0.733333, 0.699115, 
79.0, 0.712446, 0.833333, 0.690476, 0.466667, 0.806452, 0.636364, 0.750000, 0.877193, 0.567568, 0.700000, 0.767123, 0.622951, 0.906250, 0.733333, 0.690265, 
80.0, 0.708155, 0.833333, 0.690476, 0.466667, 0.806452, 0.636364, 0.750000, 0.877193, 0.567568, 0.666667, 0.767123, 0.622951, 0.906250, 0.733333, 0.690265, 
82.0, 0.699571, 0.833333, 0.690476, 0.466667, 0.806452, 0.636364, 0.738095, 0.877193, 0.540541, 0.633333, 0.767123, 0.606557, 0.906250, 0.723810, 0.681416, 
83.0, 0.690987, 0.800000, 0.666667, 0.466667, 0.774194, 0.636364, 0.714286, 0.859649, 0.540541, 0.633333, 0.767123, 0.606557, 0.875000, 0.704762, 0.681416, 
84.0, 0.686695, 0.800000, 0.666667, 0.466667, 0.774194, 0.618182, 0.714286, 0.859649, 0.540541, 0.633333, 0.753425, 0.606557, 0.875000, 0.704762, 0.672566, 
85.0, 0.678112, 0.766667, 0.666667, 0.466667, 0.774194, 0.618182, 0.702381, 0.859649, 0.540541, 0.600000, 0.753425, 0.606557, 0.875000, 0.695238, 0.672566, 
86.0, 0.673820, 0.766667, 0.666667, 0.466667, 0.774194, 0.618182, 0.702381, 0.859649, 0.540541, 0.566667, 0.753425, 0.606557, 0.875000, 0.695238, 0.663717, 
87.0, 0.669528, 0.766667, 0.666667, 0.466667, 0.774194, 0.600000, 0.702381, 0.859649, 0.540541, 0.566667, 0.739726, 0.606557, 0.875000, 0.695238, 0.654867, 
89.0, 0.665236, 0.766667, 0.666667, 0.433333, 0.774194, 0.600000, 0.702381, 0.859649, 0.540541, 0.566667, 0.726027, 0.606557, 0.875000, 0.695238, 0.646018, 
94.0, 0.660944, 0.766667, 0.666667, 0.433333, 0.774194, 0.600000, 0.702381, 0.859649, 0.540541, 0.566667, 0.726027, 0.590164, 0.875000, 0.695238, 0.637168, 
96.0, 0.652361, 0.766667, 0.666667, 0.400000, 0.774194, 0.600000, 0.702381, 0.859649, 0.540541, 0.566667, 0.712329, 0.573770, 0.875000, 0.695238, 0.619469, 
97.0, 0.648069, 0.766667, 0.666667, 0.400000, 0.774194, 0.600000, 0.702381, 0.859649, 0.540541, 0.533333, 0.712329, 0.557377, 0.875000, 0.695238, 0.610619, 
98.0, 0.643777, 0.766667, 0.666667, 0.400000, 0.774194, 0.600000, 0.702381, 0.859649, 0.540541, 0.533333, 0.712329, 0.557377, 0.875000, 0.695238, 0.601770, 
99.0, 0.639485, 0.766667, 0.666667, 0.400000, 0.774194, 0.600000, 0.702381, 0.859649, 0.540541, 0.533333, 0.712329, 0.540984, 0.875000, 0.695238, 0.601770, 
100.0, 0.635193, 0.766667, 0.666667, 0.400000, 0.774194, 0.600000, 0.702381, 0.859649, 0.540541, 0.533333, 0.712329, 0.524590, 0.875000, 0.695238, 0.592920, 
101.0, 0.630901, 0.766667, 0.666667, 0.366667, 0.774194, 0.600000, 0.702381, 0.859649, 0.540541, 0.533333, 0.698630, 0.524590, 0.875000, 0.695238, 0.584071, 
102.0, 0.626609, 0.766667, 0.642857, 0.366667, 0.774194, 0.600000, 0.690476, 0.859649, 0.540541, 0.533333, 0.698630, 0.524590, 0.875000, 0.685714, 0.584071, 
105.0, 0.622318, 0.766667, 0.642857, 0.333333, 0.774194, 0.581818, 0.690476, 0.859649, 0.540541, 0.533333, 0.698630, 0.508197, 0.875000, 0.685714, 0.575221, 
