id,left,right
0,100,21
1,340,21
2,340,21
3,12,21
4,34,21
5,340,21
6,12,21
7,172,27
8,340,21
9,340,21
10,9,21
11,7,21
12,20,26
13,59,21
14,18,26
15,340,21
16,6,21
17,6,21
18,118,21
19,340,21
20,100,21
21,340,21
22,340,21
23,0,26
24,100,21
25,340,21
26,340,21
27,4,21
28,42,21
29,7,21
30,118,21
31,14,21
32,340,21
33,0,26
34,340,21
35,340,21
36,49,21
37,340,21
38,340,21
39,72,26
40,118,21
41,340,21
42,340,21
43,4,26
44,2,26
45,340,21
46,340,21
47,72,26
48,100,21
49,10,26
50,340,21
51,34,21
52,118,21
53,340,21
54,100,21
55,340,21
56,340,21
57,16,26
58,340,21
59,100,21
60,340,21
61,72,26
62,100,21
63,15,21
64,15,21
65,340,21
66,340,21
67,118,21
68,72,26
69,15,21
70,11,21
71,340,21
72,118,21
73,34,21
74,9,21
75,340,21
76,21,21
77,340,21
78,340,21
79,6,26
80,340,21
81,118,21
82,340,21
83,172,27
84,340,21
85,15,21
86,340,21
87,100,21
88,118,21
89,34,21
90,340,21
91,340,21
92,118,21
93,19,27
94,15,21
95,100,21
96,49,21
97,7,26
98,72,26
99,0,26
