time, entire-set, r1_l, r1_r, r2_l, r2_r, r3_l, r3_r, r4_l, r4_r, r5_l, r5_r, r6_l, r6_r, r7_l, r7_r, 
1.0, 0.983834, 0.833333, 0.996139, 1.000000, 0.950000, 0.994737, 0.975207, 0.946429, 1.000000, 0.974138, 1.000000, 0.978571, 0.994819, 0.974359, 0.994819, 
2.0, 0.951501, 0.666667, 0.988417, 0.993151, 0.900000, 0.978947, 0.925620, 0.910714, 0.993243, 0.922414, 0.993243, 0.935714, 0.979275, 0.928205, 0.979275, 
3.0, 0.930716, 0.500000, 0.988417, 0.993151, 0.833333, 0.973684, 0.876033, 0.839286, 0.993243, 0.870690, 0.993243, 0.885714, 0.974093, 0.892308, 0.974093, 
4.0, 0.914550, 0.433333, 0.988417, 0.993151, 0.783333, 0.968421, 0.834711, 0.785714, 0.993243, 0.836207, 0.993243, 0.842857, 0.968912, 0.861538, 0.968912, 
5.0, 0.907621, 0.400000, 0.988417, 0.993151, 0.750000, 0.968421, 0.809917, 0.750000, 0.993243, 0.818966, 0.993243, 0.821429, 0.968912, 0.846154, 0.968912, 
6.0, 0.903002, 0.400000, 0.988417, 0.993151, 0.733333, 0.968421, 0.793388, 0.732143, 0.993243, 0.810345, 0.993243, 0.807143, 0.968912, 0.835897, 0.968912, 
7.0, 0.898383, 0.333333, 0.988417, 0.993151, 0.700000, 0.968421, 0.776860, 0.696429, 0.993243, 0.793103, 0.993243, 0.792857, 0.968912, 0.825641, 0.968912, 
8.0, 0.884527, 0.266667, 0.976834, 0.993151, 0.683333, 0.963158, 0.768595, 0.678571, 0.993243, 0.767241, 0.993243, 0.785714, 0.963731, 0.810256, 0.963731, 
9.0, 0.879908, 0.266667, 0.972973, 0.993151, 0.666667, 0.957895, 0.760331, 0.660714, 0.993243, 0.758621, 0.993243, 0.778571, 0.958549, 0.805128, 0.958549, 
10.0, 0.866051, 0.233333, 0.961390, 0.979452, 0.650000, 0.942105, 0.752066, 0.660714, 0.979730, 0.741379, 0.979730, 0.771429, 0.943005, 0.794872, 0.943005, 
11.0, 0.863735, 0.233333, 0.961390, 0.979452, 0.650000, 0.942105, 0.743802, 0.660714, 0.979730, 0.741379, 0.979730, 0.764219, 0.943005, 0.789710, 0.943005, 
12.0, 0.856788, 0.233333, 0.957513, 0.979452, 0.616667, 0.936842, 0.727273, 0.625000, 0.979730, 0.724138, 0.979730, 0.749800, 0.937824, 0.779387, 0.937824, 
13.0, 0.852157, 0.233333, 0.953637, 0.979452, 0.616667, 0.936842, 0.719008, 0.625000, 0.979730, 0.715517, 0.979730, 0.742590, 0.937824, 0.774226, 0.937824, 
14.0, 0.847526, 0.233333, 0.949760, 0.979452, 0.616667, 0.936842, 0.710744, 0.625000, 0.979730, 0.715517, 0.979730, 0.735381, 0.937824, 0.769064, 0.937824, 
15.0, 0.840579, 0.200000, 0.949760, 0.979452, 0.616667, 0.936842, 0.685950, 0.625000, 0.979730, 0.706897, 0.979730, 0.713752, 0.937824, 0.753580, 0.937824, 
18.0, 0.838263, 0.200000, 0.949760, 0.979452, 0.616667, 0.936842, 0.685950, 0.625000, 0.979730, 0.706897, 0.979730, 0.713752, 0.937824, 0.753580, 0.937824, 
19.0, 0.835947, 0.166667, 0.949760, 0.979452, 0.600000, 0.936842, 0.677686, 0.607143, 0.979730, 0.698276, 0.979730, 0.706542, 0.937824, 0.748418, 0.937824, 
20.0, 0.829001, 0.166667, 0.942007, 0.979452, 0.583333, 0.931579, 0.669421, 0.589286, 0.979730, 0.681034, 0.979730, 0.699332, 0.932642, 0.743257, 0.932642, 
21.0, 0.826685, 0.166667, 0.942007, 0.979452, 0.583333, 0.931579, 0.669421, 0.589286, 0.979730, 0.681034, 0.979730, 0.699332, 0.932642, 0.743257, 0.932642, 
22.0, 0.824369, 0.166667, 0.938131, 0.979452, 0.583333, 0.931579, 0.669421, 0.589286, 0.979730, 0.681034, 0.979730, 0.699332, 0.932642, 0.743257, 0.932642, 
23.0, 0.819738, 0.166667, 0.934254, 0.979452, 0.566667, 0.926316, 0.661157, 0.571429, 0.979730, 0.672414, 0.979730, 0.692123, 0.927461, 0.738095, 0.927461, 
27.0, 0.817422, 0.166667, 0.930377, 0.979452, 0.566667, 0.926316, 0.661157, 0.571429, 0.979730, 0.663793, 0.979730, 0.692123, 0.927461, 0.738095, 0.927461, 
28.0, 0.815107, 0.133333, 0.930377, 0.979452, 0.566667, 0.921053, 0.661157, 0.571429, 0.979730, 0.663793, 0.979730, 0.692123, 0.922280, 0.738095, 0.922280, 
30.0, 0.810475, 0.133333, 0.922624, 0.979452, 0.566667, 0.921053, 0.661157, 0.571429, 0.979730, 0.655172, 0.979730, 0.692123, 0.922280, 0.732934, 0.922280, 
38.0, 0.808160, 0.133333, 0.918748, 0.979452, 0.566667, 0.921053, 0.661157, 0.571429, 0.979730, 0.646552, 0.979730, 0.692123, 0.922280, 0.727772, 0.922280, 
39.0, 0.805844, 0.133333, 0.918748, 0.979452, 0.550000, 0.921053, 0.652893, 0.553571, 0.979730, 0.637931, 0.979730, 0.684913, 0.922280, 0.722611, 0.922280, 
43.0, 0.803528, 0.133333, 0.914871, 0.979452, 0.550000, 0.921053, 0.652893, 0.553571, 0.979730, 0.629310, 0.979730, 0.684913, 0.922280, 0.722611, 0.922280, 
44.0, 0.801213, 0.133333, 0.910995, 0.972603, 0.550000, 0.915789, 0.652893, 0.553571, 0.972973, 0.629310, 0.972973, 0.684913, 0.917098, 0.722611, 0.917098, 
48.0, 0.798897, 0.100000, 0.910995, 0.972603, 0.533333, 0.915789, 0.644628, 0.535714, 0.972973, 0.620690, 0.972973, 0.677704, 0.917098, 0.717449, 0.917098, 
49.0, 0.796581, 0.100000, 0.907118, 0.972603, 0.533333, 0.910526, 0.644628, 0.535714, 0.972973, 0.620690, 0.972973, 0.677704, 0.911917, 0.717449, 0.911917, 
53.0, 0.794266, 0.100000, 0.907118, 0.972603, 0.516667, 0.910526, 0.636364, 0.517857, 0.972973, 0.612069, 0.972973, 0.670494, 0.911917, 0.712288, 0.911917, 
60.0, 0.791950, 0.100000, 0.907118, 0.972603, 0.516667, 0.910526, 0.628099, 0.517857, 0.972973, 0.612069, 0.972973, 0.663284, 0.911917, 0.707126, 0.911917, 
61.0, 0.787319, 0.100000, 0.903241, 0.972603, 0.500000, 0.905263, 0.619835, 0.500000, 0.972973, 0.603448, 0.972973, 0.656075, 0.906736, 0.701965, 0.906736, 
68.0, 0.785003, 0.066667, 0.903241, 0.972603, 0.500000, 0.905263, 0.619835, 0.500000, 0.972973, 0.594828, 0.972973, 0.648865, 0.906736, 0.696803, 0.906736, 
70.0, 0.782688, 0.066667, 0.903241, 0.972603, 0.500000, 0.905263, 0.611570, 0.500000, 0.972973, 0.594828, 0.972973, 0.641656, 0.906736, 0.691642, 0.906736, 
78.0, 0.780372, 0.066667, 0.899365, 0.965753, 0.500000, 0.900000, 0.611570, 0.500000, 0.966216, 0.594828, 0.966216, 0.641656, 0.901554, 0.691642, 0.901554, 
81.0, 0.778056, 0.066667, 0.895488, 0.965753, 0.500000, 0.900000, 0.611570, 0.500000, 0.966216, 0.586207, 0.966216, 0.641656, 0.901554, 0.686480, 0.901554, 
87.0, 0.775741, 0.066667, 0.895488, 0.965753, 0.483333, 0.900000, 0.603306, 0.482143, 0.966216, 0.577586, 0.966216, 0.634446, 0.901554, 0.681319, 0.901554, 
89.0, 0.773425, 0.066667, 0.895488, 0.965753, 0.483333, 0.900000, 0.595041, 0.482143, 0.966216, 0.568966, 0.966216, 0.627236, 0.901554, 0.676157, 0.901554, 
96.0, 0.771109, 0.066667, 0.895488, 0.965753, 0.466667, 0.900000, 0.586777, 0.464286, 0.966216, 0.560345, 0.966216, 0.620027, 0.901554, 0.670996, 0.901554, 
98.0, 0.768794, 0.066667, 0.891612, 0.958904, 0.466667, 0.894737, 0.586777, 0.464286, 0.959459, 0.560345, 0.959459, 0.620027, 0.896373, 0.670996, 0.896373, 
101.0, 0.766478, 0.066667, 0.887735, 0.958904, 0.466667, 0.889474, 0.586777, 0.464286, 0.959459, 0.560345, 0.959459, 0.620027, 0.891192, 0.670996, 0.891192, 
107.0, 0.764162, 0.066667, 0.883859, 0.952055, 0.466667, 0.884211, 0.586777, 0.464286, 0.952703, 0.560345, 0.952703, 0.620027, 0.886010, 0.670996, 0.886010, 
116.0, 0.761847, 0.066667, 0.879982, 0.952055, 0.466667, 0.878947, 0.586777, 0.464286, 0.952703, 0.560345, 0.952703, 0.620027, 0.880829, 0.670996, 0.880829, 
139.0, 0.759531, 0.066667, 0.876105, 0.952055, 0.466667, 0.873684, 0.586777, 0.464286, 0.952703, 0.560345, 0.952703, 0.620027, 0.875648, 0.670996, 0.875648, 
144.0, 0.757216, 0.066667, 0.872229, 0.952055, 0.466667, 0.868421, 0.586777, 0.464286, 0.952703, 0.560345, 0.952703, 0.620027, 0.870466, 0.670996, 0.870466, 
