id,distance,n_actions
0,0.035842,1
1,0.044803,1
2,0.049283,1
3,0.008961,1
4,0.004480,1
5,0.004480,1
6,0.008961,1
7,0.015681,1
8,0.004480,1
9,0.011201,1
10,0.015681,1
11,0.038082,1
12,0.004480,1
13,0.040323,1
14,0.000000,0
15,0.000000,0
16,0.047043,1
17,0.049283,1
18,0.011201,1
19,0.051523,1
20,0.008961,1
21,0.109767,1
22,0.000000,0
23,0.004480,1
24,0.011201,1
25,0.026882,1
26,0.002240,1
27,0.002240,1
28,0.015681,1
29,0.004480,1
30,0.002240,1
31,0.006720,1
32,0.076165,1
33,0.022401,1
34,0.071685,1
35,0.098566,1
36,0.123208,1
37,0.042563,1
38,0.035842,1
39,0.051523,1
40,0.047043,1
41,0.062724,1
42,0.002240,1
43,0.002240,1
44,0.002240,1
45,0.011201,1
46,0.024642,1
47,0.029122,1
48,0.127688,1
49,0.000000,0
50,0.067204,1
51,0.049283,1
52,0.017921,1
53,0.024642,1
54,0.109767,1
55,0.015681,1
56,0.020161,1
57,0.008961,1
58,0.038082,1
59,0.000000,0
60,0.067204,1
61,0.040323,1
62,0.058244,1
63,0.060484,1
64,0.004480,1
65,0.008961,1
66,0.011828,1
67,0.003786,1
68,0.007863,1
69,0.038082,1
70,0.080040,1
71,0.003159,1
72,0.015681,1
73,0.118728,1
74,0.017921,1
75,0.078181,1
76,0.007661,1
77,0.067204,1
78,0.002240,1
79,0.073073,1
80,0.024978,1
81,0.039807,1
82,0.002823,1
83,0.002800,1
84,0.082885,1
85,0.016779,1
