id,left,right
0,96,89
1,96,89
2,164,89
3,164,89
4,35,136
5,17,109
6,96,58
7,42,58
8,42,58
9,96,89
10,18,58
11,96,89
12,164,89
13,96,58
14,164,89
15,96,89
16,22,58
17,164,89
18,21,58
19,96,89
20,22,58
21,66,109
22,42,89
23,96,89
24,164,89
25,96,89
26,43,136
27,22,58
28,90,58
29,164,89
30,26,58
31,164,89
32,109,136
33,42,89
34,41,109
35,96,58
36,10,58
37,136,109
38,96,58
39,58,22
40,96,58
41,42,58
42,136,109
43,164,89
44,96,89
45,83,42
46,43,109
47,164,89
48,41,109
49,68,109
50,21,58
51,96,58
52,164,89
53,48,89
54,30,89
55,96,58
56,164,89
57,227,109
58,42,89
59,96,58
60,164,89
61,164,89
62,164,89
63,19,58
64,30,89
65,164,89
66,227,109
67,96,58
68,26,58
69,68,109
70,227,109
71,0,89
72,227,109
73,227,109
74,42,89
75,164,89
76,1,109
77,96,89
78,164,89
79,164,89
80,136,109
81,96,58
82,96,58
83,30,89
84,68,109
85,136,109
