id,p
0,0.001501
1,0.002736
2,0.002736
3,0.000763
4,0.001467
5,0.002736
6,0.000189
7,0.001501
8,0.002736
9,0.000763
10,0.000385
11,0.002736
12,0.000029
13,0.002736
14,0.002736
15,0.000189
16,0.000763
17,0.001467
18,0.000763
19,0.000189
20,0.000189
21,0.002736
22,0.000763
23,0.001467
24,0.000763
25,0.002736
26,0.000018
27,0.000385
28,0.000385
29,0.000156
30,0.000189
31,0.000189
32,0.002736
33,0.001467
34,0.001467
35,0.002736
36,0.000385
37,0.000189
38,0.000763
39,0.000763
40,0.000189
41,0.000385
42,0.002736
43,0.001501
44,0.001467
45,0.001501
46,0.000189
47,0.000763
48,0.000189
49,0.005655
50,0.000090
51,0.001467
52,0.001467
53,0.001467
54,0.001467
55,0.002736
56,0.002736
57,0.000189
58,0.002736
59,0.001467
60,0.000763
61,0.000156
62,0.002736
63,0.001467
64,0.000763
65,0.001467
66,0.002736
67,0.000189
68,0.000385
69,0.002736
70,0.000385
71,0.001467
72,0.001467
73,0.001467
74,0.000029
75,0.000385
76,0.002736
77,0.000345
78,0.002736
79,0.000189
80,0.002736
81,0.002736
82,0.000189
83,0.002736
84,0.000189
85,0.000763
86,0.002736
87,0.001467
88,0.001467
89,0.001467
90,0.000385
91,0.002736
92,0.000189
93,0.001467
94,0.002736
95,0.000189
96,0.000090
97,0.001467
98,0.000385
99,0.002736
