id,p
0,1.000000
1,0.052418
2,1.000000
3,0.000000
4,0.000000
5,0.501899
6,1.000000
7,0.501899
8,0.024985
9,0.052418
10,0.501899
11,1.000000
12,0.000101
13,0.052418
14,0.052418
15,0.024985
16,0.501899
17,0.501899
18,0.000000
19,1.000000
20,0.052418
21,1.000000
22,0.187473
23,0.011113
24,0.011113
25,1.000000
26,0.501899
27,0.011113
28,0.000000
29,0.501899
30,0.501899
31,0.011113
32,0.024985
33,0.000000
34,0.000000
35,1.000000
36,0.011113
37,0.000000
38,0.000101
39,0.501899
40,0.011113
41,0.052418
42,0.003387
43,0.000000
44,0.011113
45,0.000000
46,1.000000
47,0.000000
48,0.000000
49,0.501899
50,0.000644
51,0.052418
52,1.000000
53,0.052418
54,0.011113
55,1.000000
56,0.014671
57,1.000000
58,1.000000
59,0.024985
60,0.052418
61,0.052418
62,0.501899
63,0.501899
64,0.501899
65,0.052418
66,1.000000
67,0.052418
68,0.318912
69,0.000000
70,0.052418
71,0.052418
72,0.052418
73,0.000000
74,0.052418
75,0.052418
76,0.501899
77,0.501899
78,0.024985
79,0.011113
80,1.000000
81,0.501899
82,0.000644
83,0.052418
84,0.052418
85,0.011113
86,0.011113
