id,left,right
0,31,21
1,19,21
2,44,21
3,90,21
4,90,21
5,168,21
6,38,23
7,75,23
8,19,21
9,15,23
10,6,23
11,46,23
12,19,21
13,155,23
14,155,23
15,52,21
16,155,23
17,168,21
18,43,23
19,46,23
20,33,27
21,38,23
22,19,23
23,31,27
24,15,23
25,46,23
26,10,23
27,155,23
28,43,23
29,168,21
30,155,23
31,15,23
32,52,21
33,90,21
34,111,20
35,23,23
36,43,23
37,111,20
38,19,21
39,168,21
40,155,23
41,168,21
42,24,21
43,111,20
44,72,27
45,90,21
46,38,23
47,19,21
48,90,21
49,14,23
50,21,21
51,20,23
52,46,23
53,33,27
54,72,27
55,46,23
56,29,23
57,46,23
58,46,23
59,21,21
60,3,27
61,168,21
62,16,21
63,75,23
64,75,23
65,33,27
66,46,23
67,155,23
68,0,23
69,111,20
70,155,23
71,33,27
72,27,27
73,90,21
74,155,23
75,14,21
76,14,21
77,168,21
78,52,21
79,20,21
80,23,23
81,4,23
82,52,21
83,34,27
84,230,27
85,15,23
86,15,23
