id,p
0,0.002350
1,0.000000
2,0.000001
3,0.000000
4,0.000000
5,0.021941
6,0.003808
7,0.000495
8,0.021941
9,0.000048
10,0.001101
11,0.000119
12,0.000119
13,0.021941
14,0.002350
15,0.000002
16,0.000013
17,0.306448
18,0.002350
19,0.000495
20,0.000010
21,0.000048
22,0.032497
23,0.056637
24,0.000004
25,0.006062
26,0.000000
27,0.000002
28,0.000000
29,0.000048
30,0.000000
31,0.000005
32,0.000649
33,0.000002
34,0.000002
35,0.152364
36,0.021941
37,0.000005
38,0.001833
39,0.000005
40,0.000284
41,0.000000
42,0.002350
43,0.000002
44,0.000000
45,0.000013
46,0.000000
47,0.000001
48,0.000002
49,0.094798
50,0.000000
51,0.000119
52,0.006062
53,0.001101
