id,distance,n_actions
0,0.061594,1
1,0.380435,2
2,0.355072,2
3,0.135255,2
4,0.220981,2
5,0.062193,2
6,0.330907,3
7,0.364712,3
8,0.069073,2
9,0.305445,2
10,0.111089,2
11,0.345400,3
12,0.095400,2
13,0.096596,2
14,0.084530,2
15,0.143698,2
16,0.333333,2
17,0.074857,2
18,0.130402,2
19,0.114712,2
20,0.109892,2
21,0.349023,3
22,0.341886,3
23,0.347075,3
24,0.372932,3
25,0.350219,3
26,0.115942,1
27,0.347101,2
28,0.219645,2
29,0.130289,2
30,0.140450,2
31,0.356997,3
32,0.318960,3
33,0.118349,2
34,0.126679,2
35,0.304581,3
36,0.351665,3
37,0.099272,2
38,0.093585,2
39,0.355790,3
40,0.361092,3
41,0.395885,3
42,0.318113,3
43,0.137060,2
44,0.411465,3
45,0.130412,2
46,0.163393,2
47,0.114366,2
48,0.361468,3
49,0.338020,3
50,0.420021,3
51,0.074757,2
52,0.340925,3
53,0.074392,2
