id,left,right
0,21,28
1,20,23
2,31,28
3,111,20
4,90,21
5,155,23
6,21,28
7,75,23
8,19,21
9,15,23
10,6,23
11,31,28
12,19,21
13,155,23
14,155,23
15,52,21
16,155,23
17,155,23
18,111,27
19,31,28
20,25,23
21,21,28
22,19,23
23,31,27
24,15,23
25,31,28
26,10,28
27,155,23
28,111,20
29,155,23
30,100,28
31,15,23
32,52,21
33,111,20
34,90,21
35,23,43
36,72,27
37,111,20
38,19,21
39,155,23
40,155,23
41,75,23
42,24,21
43,111,20
44,72,27
45,111,20
46,21,28
47,31,20
48,111,20
49,13,28
50,21,21
51,20,23
52,46,43
53,33,27
54,43,23
55,31,28
56,29,23
57,46,43
58,46,43
59,21,21
60,3,23
61,155,23
62,6,23
63,75,23
64,68,28
65,25,23
66,46,43
67,155,23
68,1,21
69,111,20
70,155,23
71,25,23
72,20,23
73,111,20
74,155,23
75,15,23
76,15,23
77,155,23
78,52,21
79,20,21
80,23,43
81,4,28
82,52,21
83,34,27
84,155,23
85,31,27
86,31,27
