id,p
0,0.000000
1,0.110963
2,0.000000
3,0.110963
4,1.000000
5,0.320684
6,0.401227
7,0.000000
8,0.000000
9,0.000000
10,0.020780
11,0.110963
12,0.011666
13,0.000000
14,0.000000
15,0.000000
16,0.000000
17,0.000000
18,0.000000
19,0.000000
20,0.110963
21,1.000000
22,1.000000
23,0.194726
24,0.401227
25,0.011666
26,0.000000
27,0.000000
28,0.020780
29,0.042523
30,0.401227
31,0.000000
32,0.035758
33,0.000000
34,0.035758
35,0.194726
36,0.000000
37,0.194726
38,0.000000
39,0.011666
40,0.401227
41,0.000000
42,0.020780
43,0.401227
44,0.320684
45,0.401227
46,0.320684
47,0.035758
48,0.110963
49,0.000000
50,0.194726
51,0.194726
52,0.194726
53,0.401227
54,0.011666
55,0.000000
56,0.035758
57,0.000000
58,0.401227
59,0.110963
60,0.000000
61,0.000000
62,0.000000
63,0.110963
64,0.000000
65,0.000000
66,1.000000
67,0.000000
68,0.110963
