id,left,right
0,6,24
1,11,20
2,0,24
3,227,20
4,53,20
5,227,20
6,37,20
7,20,24
8,8,24
9,48,24
10,28,20
11,37,20
12,95,20
13,6,24
14,17,24
15,1,20
16,3,24
17,45,24
18,20,24
19,8,24
20,95,20
21,20,20
22,20,20
23,28,20
24,53,20
25,227,20
26,48,24
27,45,24
28,95,20
29,95,20
30,227,20
31,45,24
32,227,20
33,17,24
34,28,20
35,95,20
36,48,24
37,227,20
38,8,24
39,3,20
40,28,20
41,17,24
42,95,20
43,227,20
44,53,20
45,227,20
46,10,20
47,5,20
48,227,20
49,4,24
50,227,20
51,10,20
52,7,20
53,53,20
54,10,20
55,45,24
56,28,20
57,17,24
58,95,20
59,95,20
60,48,24
61,45,24
62,20,24
63,37,20
64,20,24
65,17,24
66,9,20
67,23,24
68,227,20
