id,left,right
0,33,42
1,14,42
2,55,28
3,68,42
4,68,42
5,66,42
6,68,42
7,55,28
8,84,36
9,19,42
10,33,42
11,42,42
12,15,42
13,8,42
14,28,42
15,42,42
16,0,36
17,19,42
18,19,42
19,10,43
20,14,42
21,28,42
22,19,42
23,9,42
24,28,42
25,117,36
26,68,42
27,42,36
28,15,42
29,8,42
30,26,36
31,9,42
32,29,43
33,42,42
34,14,36
35,64,28
36,19,42
37,4,42
38,4,43
39,10,43
40,27,42
41,59,36
42,22,42
43,24,42
44,23,27
45,19,42
46,117,36
47,19,42
48,54,28
49,55,28
50,54,28
51,27,42
52,28,42
53,29,43
54,66,42
55,16,42
56,22,42
57,113,28
58,66,42
59,66,42
60,42,42
61,51,36
62,42,36
63,22,42
64,24,42
65,14,36
66,54,28
67,19,42
68,61,28
69,113,28
70,19,42
71,33,42
72,55,28
73,59,36
74,54,28
75,54,28
76,28,42
77,61,28
78,14,42
79,24,42
80,24,42
81,7,36
82,68,42
83,66,42
84,54,28
85,61,28
86,42,42
87,113,28
88,54,28
89,24,42
90,113,28
91,68,42
92,64,28
93,66,42
94,68,42
95,117,36
96,113,28
97,113,28
98,23,27
99,113,28
100,113,28
101,113,28
102,55,28
103,16,42
