id,distance,n_actions
0,0.285714,2
1,0.428571,4
2,0.297619,3
3,0.500000,4
4,0.500000,4
5,0.428571,3
6,0.500000,4
7,0.297619,3
8,0.202381,2
9,0.404762,4
10,0.285714,2
11,0.523810,4
12,0.261905,3
13,0.333333,4
14,0.357143,3
15,0.571429,4
16,0.154762,3
17,0.261905,3
18,0.404762,4
19,0.547619,5
20,0.428571,4
21,0.357143,3
22,0.404762,4
23,0.428571,3
24,0.357143,3
25,0.142857,2
26,0.500000,4
27,0.178571,2
28,0.261905,3
29,0.333333,3
30,0.107143,1
31,0.428571,3
32,0.642857,5
33,0.571429,4
34,0.154762,3
35,0.345238,3
36,0.404762,4
37,0.261905,3
38,0.571429,5
39,0.547619,5
40,0.428571,3
41,0.178571,2
42,0.190476,2
43,0.357143,3
44,0.142857,1
45,0.404762,4
46,0.142857,2
47,0.404762,4
48,0.250000,2
49,0.297619,3
50,0.250000,2
51,0.428571,3
52,0.357143,3
53,0.642857,5
54,0.428571,3
55,0.190476,2
56,0.190476,2
57,0.214286,2
58,0.428571,3
59,0.428571,3
60,0.571429,4
61,0.273810,3
62,0.107143,2
63,0.190476,2
64,0.357143,3
65,0.202381,3
66,0.250000,2
67,0.261905,3
68,0.309524,3
69,0.214286,2
70,0.404762,4
71,0.285714,2
72,0.297619,3
73,0.178571,2
74,0.250000,2
75,0.250000,2
76,0.357143,3
77,0.309524,3
78,0.428571,4
79,0.357143,3
80,0.357143,3
81,0.107143,2
82,0.500000,4
83,0.428571,3
84,0.250000,2
85,0.309524,3
86,0.571429,4
87,0.214286,2
88,0.250000,2
89,0.357143,3
90,0.214286,2
91,0.500000,4
92,0.345238,3
93,0.428571,3
94,0.500000,4
95,0.142857,2
96,0.214286,2
97,0.214286,2
98,0.142857,1
99,0.214286,2
100,0.214286,2
101,0.214286,2
102,0.297619,3
103,0.190476,2
