id,p
0,0.001046
1,0.001046
2,0.000000
3,0.000000
4,0.000000
5,0.001046
6,0.000000
7,0.000000
8,0.001046
9,0.000000
10,0.000000
11,0.000000
12,1.000000
13,1.000000
14,1.000000
15,0.000077
16,1.000000
17,0.001046
18,0.000000
19,0.000000
20,1.000000
21,1.000000
22,1.000000
23,0.000000
24,0.000000
25,0.000000
26,0.000000
27,0.000000
28,1.000000
29,0.000000
30,0.000000
31,0.000000
32,0.000077
33,1.000000
34,1.000000
35,0.001046
36,0.000000
37,0.001046
38,0.000000
39,0.001046
40,0.001046
41,1.000000
42,0.000000
43,0.000000
44,0.000000
45,0.000000
46,1.000000
47,1.000000
48,0.000000
49,0.000000
50,1.000000
51,0.001046
52,0.000000
53,0.000000
54,0.000000
55,0.001046
56,0.000000
57,0.000000
58,0.000000
59,1.000000
60,1.000000
61,0.001046
62,0.000000
63,0.000000
64,0.000000
65,1.000000
66,0.001046
67,0.000000
68,1.000000
69,0.000000
70,1.000000
71,1.000000
72,1.000000
73,0.000000
74,0.000000
75,1.000000
76,1.000000
77,1.000000
78,0.000000
79,0.000000
80,1.000000
81,1.000000
82,0.000000
83,1.000000
84,0.000000
85,0.000000
86,0.001046
87,0.001046
88,1.000000
89,1.000000
90,0.000077
91,1.000000
92,0.000000
93,0.000000
94,0.000000
95,0.001046
96,0.000000
97,1.000000
98,0.000000
99,0.000000
100,1.000000
101,1.000000
102,1.000000
103,0.000000
104,0.001046
105,0.000000
106,0.001046
107,0.000000
108,0.000000
109,0.001046
110,0.001046
111,0.001046
112,0.001046
113,1.000000
114,0.000000
