id,distance,n_actions
0,0.000784,1
1,0.004707,1
2,0.011364,1
3,0.007653,1
4,0.034555,1
5,0.015299,1
6,0.034555,1
7,0.007837,1
8,0.014122,1
9,0.034483,1
10,0.030728,1
11,0.030264,1
12,0.090909,1
13,0.090909,1
14,0.000000,0
15,0.020594,1
16,0.090909,1
17,0.017652,1
18,0.018809,1
19,0.027134,1
20,0.090909,1
21,0.090909,1
22,0.090909,1
23,0.017241,1
24,0.045455,1
25,0.012987,1
26,0.034483,1
27,0.014107,1
28,0.090909,1
29,0.025078,1
30,0.001044,1
31,0.031348,1
32,0.003135,1
33,0.090909,1
34,0.090909,1
35,0.020006,1
36,0.012539,1
37,0.013239,1
38,0.018025,1
39,0.005001,1
40,0.001567,1
41,0.090909,1
42,0.001044,1
43,0.029781,1
44,0.031192,1
45,0.009404,1
46,0.090909,1
47,0.090909,1
48,0.039889,1
49,0.050157,1
50,0.090909,1
51,0.007944,1
52,0.037618,1
53,0.010972,1
54,0.018809,1
55,0.017799,1
56,0.020060,1
57,0.004702,1
58,0.009404,1
59,0.090909,1
60,0.090909,1
61,0.001471,1
62,0.006270,1
63,0.061129,1
64,0.004702,1
65,0.090909,1
66,0.019417,1
67,0.031348,1
68,0.090909,1
69,0.017241,1
70,0.090909,1
71,0.090909,1
72,0.090909,1
73,0.006270,1
74,0.015674,1
75,0.090909,1
76,0.090909,1
77,0.090909,1
78,0.024003,1
79,0.015190,1
80,0.090909,1
81,0.090909,1
82,0.006270,1
83,0.090909,1
84,0.009276,1
85,0.048589,1
86,0.018829,1
87,0.014122,1
88,0.090909,1
89,0.000000,0
90,0.003135,1
91,0.090909,1
92,0.028873,1
93,0.029781,1
94,0.023511,1
95,0.015004,1
96,0.009404,1
97,0.090909,1
98,0.004702,1
99,0.009404,1
100,0.090909,1
101,0.090909,1
102,0.090909,1
103,0.010972,1
104,0.014269,1
105,0.009404,1
106,0.000883,1
107,0.020376,1
108,0.004702,1
109,0.019270,1
110,0.019712,1
111,0.001567,1
112,0.016770,1
113,0.090909,1
114,0.027829,1
