time, entire-set, r1_l, r1_r, r2_l, r2_r, r3_l, r3_r, r4_l, r4_r, r5_l, r5_r, r6_l, r6_r, r7_l, r7_r, 
41.0, 0.994695, 0.977778, 1.000000, 0.973333, 1.000000, 0.980769, 1.000000, 0.984496, 1.000000, 0.987879, 1.000000, 1.000000, 0.969697, 0.989130, 1.000000, 
43.0, 0.992042, 0.977778, 1.000000, 0.973333, 1.000000, 0.971154, 1.000000, 0.984496, 1.000000, 0.981818, 1.000000, 1.000000, 0.939394, 0.983696, 1.000000, 
51.0, 0.989390, 0.955556, 1.000000, 0.960000, 1.000000, 0.961538, 1.000000, 0.976744, 1.000000, 0.975758, 1.000000, 1.000000, 0.909091, 0.978261, 1.000000, 
71.0, 0.986737, 0.933333, 1.000000, 0.946667, 1.000000, 0.951923, 1.000000, 0.968992, 1.000000, 0.969697, 1.000000, 1.000000, 0.878788, 0.972826, 1.000000, 
77.0, 0.984085, 0.911111, 1.000000, 0.933333, 1.000000, 0.942308, 1.000000, 0.961240, 1.000000, 0.963636, 1.000000, 1.000000, 0.848485, 0.967391, 1.000000, 
94.0, 0.981432, 0.888889, 1.000000, 0.920000, 1.000000, 0.932692, 1.000000, 0.953488, 1.000000, 0.957576, 1.000000, 1.000000, 0.848485, 0.967391, 0.994624, 
110.0, 0.978780, 0.888889, 1.000000, 0.906667, 1.000000, 0.923077, 1.000000, 0.945736, 1.000000, 0.951515, 1.000000, 1.000000, 0.848485, 0.967391, 0.989247, 
111.0, 0.976127, 0.866667, 1.000000, 0.893333, 1.000000, 0.913462, 1.000000, 0.937984, 1.000000, 0.945455, 1.000000, 1.000000, 0.818182, 0.961957, 0.989247, 
130.0, 0.973475, 0.844444, 1.000000, 0.880000, 1.000000, 0.903846, 1.000000, 0.930233, 1.000000, 0.939394, 1.000000, 1.000000, 0.787879, 0.956522, 0.989247, 
131.0, 0.970822, 0.822222, 1.000000, 0.866667, 1.000000, 0.894231, 1.000000, 0.922481, 1.000000, 0.933333, 1.000000, 1.000000, 0.757576, 0.951087, 0.989247, 
140.0, 0.968170, 0.800000, 1.000000, 0.853333, 1.000000, 0.884615, 1.000000, 0.914729, 1.000000, 0.927273, 1.000000, 1.000000, 0.757576, 0.945652, 0.989247, 
179.0, 0.965517, 0.777778, 1.000000, 0.840000, 1.000000, 0.875000, 1.000000, 0.906977, 1.000000, 0.921212, 1.000000, 1.000000, 0.757576, 0.940217, 0.989247, 
