id,distance,n_actions
0,0.076923,1
1,0.076923,1
2,0.076923,1
3,0.076923,1
4,0.037888,1
5,0.076923,1
6,0.076923,1
7,0.000000,0
8,0.076923,1
9,0.076923,1
10,0.047445,2
11,0.076923,1
12,0.076923,1
13,0.076923,1
14,0.000000,0
15,0.076923,1
16,0.076923,1
17,0.030139,2
18,0.076923,1
19,0.030496,1
20,0.030243,1
21,0.025967,2
22,0.076923,1
23,0.056295,1
24,0.076923,1
25,0.076923,1
26,0.076923,1
27,0.026260,1
28,0.076923,1
29,0.037088,1
30,0.076923,1
31,0.076923,1
32,0.076923,1
33,0.076923,1
34,0.076923,1
35,0.034055,1
36,0.076923,1
37,0.076923,1
38,0.076923,1
39,0.076923,1
40,0.045449,2
41,0.076923,1
42,0.076923,1
43,0.047178,1
44,0.076923,1
45,0.076923,1
46,0.076923,1
47,0.076923,1
48,0.076923,1
49,0.076923,1
