id,distance,n_actions
0,0.124745,2
1,0.163651,2
2,0.348167,3
3,0.070518,2
4,0.057971,1
5,0.362927,3
6,0.118568,2
7,0.344543,3
8,0.171968,2
9,0.315023,3
10,0.385736,3
11,0.063272,2
12,0.088245,2
13,0.463039,3
14,0.395268,3
15,0.396216,3
16,0.084890,2
17,0.047101,1
18,0.181378,2
19,0.388970,3
20,0.390307,3
21,0.043478,1
22,0.300725,2
23,0.380775,3
24,0.377765,3
25,0.395018,3
26,0.354348,2
27,0.045156,2
28,0.398055,3
29,0.141912,2
30,0.383328,3
31,0.390307,3
32,0.366299,3
33,0.380892,3
34,0.302536,2
35,0.358523,3
36,0.392827,3
37,0.361550,3
38,0.130586,2
39,0.195246,2
40,0.362008,3
41,0.347670,3
42,0.145380,2
43,0.100474,2
44,0.352402,3
45,0.377743,3
46,0.380870,3
47,0.395954,3
48,0.402950,3
49,0.354348,2
50,0.402916,3
51,0.423490,3
52,0.470086,3
53,0.337414,3
