id,left,right
0,45,20
1,375,20
2,9,27
3,7,24
4,48,26
5,212,20
6,117,20
7,16,40
8,78,20
9,75,20
10,41,20
11,116,42
12,68,29
13,6,29
14,40,29
15,337,22
16,71,20
17,2,29
18,208,22
19,192,20
20,41,20
21,87,21
22,108,20
23,375,20
24,74,21
25,4,20
26,12,20
27,375,20
28,212,20
29,6,28
30,192,20
31,2,20
32,46,24
33,211,20
34,31,21
35,57,20
36,7,24
37,256,20
38,44,20
39,299,22
40,11,22
41,96,20
42,109,20
43,10,26
44,612,23
45,52,20
46,15,35
47,212,20
48,132,22
49,256,20
50,41,20
51,1,35
52,27,29
53,256,20
54,212,20
55,337,22
56,57,20
57,57,20
58,211,20
59,337,22
60,192,20
61,41,20
62,132,20
63,256,20
64,26,20
65,257,20
66,132,20
67,46,24
68,44,40
69,27,29
70,256,20
71,68,29
72,96,20
73,117,20
74,55,27
75,7,29
76,375,20
77,4,24
78,375,20
79,60,22
80,9,24
81,45,21
82,12,29
83,375,20
84,52,22
85,375,20
86,7,27
