time, entire-set, r1_l, r1_r, r2_l, r2_r, r3_l, r3_r, r4_l, r4_r, r5_l, r5_r, r6_l, r6_r, r7_l, r7_r, 
18.0, 0.991031, 0.966667, 0.989011, 0.983333, 1.000000, 0.986842, 0.991736, 0.988095, 1.000000, 1.000000, 0.972973, 0.987500, 0.975000, 0.989362, 0.975610, 
19.0, 0.982063, 0.966667, 0.989011, 0.966667, 1.000000, 0.986842, 0.991736, 0.964286, 1.000000, 1.000000, 0.972973, 0.987500, 0.975000, 0.989362, 0.975610, 
20.0, 0.977578, 0.966667, 0.989011, 0.966667, 0.986111, 0.986842, 0.983471, 0.964286, 1.000000, 1.000000, 0.972973, 0.987500, 0.975000, 0.978723, 0.975610, 
22.0, 0.973094, 0.966667, 0.989011, 0.966667, 0.986111, 0.986842, 0.975207, 0.964286, 1.000000, 1.000000, 0.972973, 0.975000, 0.975000, 0.968085, 0.975610, 
23.0, 0.968610, 0.933333, 0.989011, 0.950000, 0.986111, 0.986842, 0.975207, 0.952381, 1.000000, 1.000000, 0.945946, 0.975000, 0.950000, 0.957447, 0.975610, 
27.0, 0.959641, 0.866667, 0.989011, 0.916667, 0.986111, 0.960526, 0.975207, 0.952381, 1.000000, 1.000000, 0.891892, 0.975000, 0.900000, 0.957447, 0.926829, 
28.0, 0.955157, 0.866667, 0.978022, 0.916667, 0.972222, 0.960526, 0.966942, 0.940476, 1.000000, 1.000000, 0.891892, 0.962500, 0.900000, 0.957447, 0.926829, 
33.0, 0.946188, 0.866667, 0.967033, 0.916667, 0.958333, 0.947368, 0.958678, 0.928571, 1.000000, 1.000000, 0.891892, 0.962500, 0.900000, 0.946809, 0.902439, 
36.0, 0.937220, 0.833333, 0.967033, 0.900000, 0.958333, 0.934211, 0.950413, 0.916667, 1.000000, 1.000000, 0.864865, 0.962500, 0.875000, 0.946809, 0.878049, 
38.0, 0.932735, 0.800000, 0.967033, 0.883333, 0.958333, 0.921053, 0.950413, 0.904762, 1.000000, 1.000000, 0.837838, 0.962500, 0.850000, 0.946809, 0.853659, 
41.0, 0.928251, 0.800000, 0.967033, 0.866667, 0.958333, 0.907895, 0.950413, 0.892857, 1.000000, 1.000000, 0.837838, 0.962500, 0.850000, 0.946809, 0.829268, 
46.0, 0.923767, 0.766667, 0.967033, 0.850000, 0.958333, 0.894737, 0.950413, 0.880952, 1.000000, 1.000000, 0.810811, 0.962500, 0.825000, 0.946809, 0.829268, 
47.0, 0.914798, 0.733333, 0.967033, 0.833333, 0.958333, 0.894737, 0.933884, 0.880952, 1.000000, 1.000000, 0.783784, 0.962500, 0.800000, 0.925532, 0.829268, 
50.0, 0.905830, 0.733333, 0.956044, 0.833333, 0.958333, 0.894737, 0.917355, 0.869048, 1.000000, 1.000000, 0.783784, 0.962500, 0.800000, 0.914894, 0.829268, 
53.0, 0.901345, 0.733333, 0.945055, 0.833333, 0.958333, 0.894737, 0.909091, 0.857143, 1.000000, 1.000000, 0.783784, 0.962500, 0.800000, 0.914894, 0.829268, 
55.0, 0.896861, 0.733333, 0.945055, 0.816667, 0.958333, 0.881579, 0.909091, 0.845238, 1.000000, 1.000000, 0.783784, 0.962500, 0.800000, 0.914894, 0.804878, 
57.0, 0.892377, 0.733333, 0.934066, 0.816667, 0.944444, 0.881579, 0.900826, 0.845238, 1.000000, 1.000000, 0.783784, 0.962500, 0.800000, 0.904255, 0.804878, 
58.0, 0.887892, 0.733333, 0.934066, 0.816667, 0.944444, 0.881579, 0.892562, 0.845238, 1.000000, 1.000000, 0.783784, 0.962500, 0.800000, 0.904255, 0.804878, 
59.0, 0.883408, 0.733333, 0.934066, 0.816667, 0.944444, 0.881579, 0.884298, 0.845238, 1.000000, 1.000000, 0.783784, 0.950000, 0.800000, 0.904255, 0.804878, 
61.0, 0.878924, 0.733333, 0.934066, 0.800000, 0.944444, 0.881579, 0.884298, 0.833333, 1.000000, 1.000000, 0.783784, 0.950000, 0.800000, 0.893617, 0.804878, 
62.0, 0.869955, 0.733333, 0.923077, 0.783333, 0.944444, 0.868421, 0.876033, 0.809524, 1.000000, 1.000000, 0.783784, 0.950000, 0.800000, 0.882979, 0.804878, 
64.0, 0.860987, 0.700000, 0.923077, 0.750000, 0.944444, 0.855263, 0.876033, 0.785714, 1.000000, 1.000000, 0.729730, 0.950000, 0.775000, 0.872340, 0.780488, 
65.0, 0.856502, 0.700000, 0.912088, 0.750000, 0.930556, 0.855263, 0.867769, 0.773810, 1.000000, 1.000000, 0.729730, 0.937500, 0.775000, 0.872340, 0.780488, 
66.0, 0.852018, 0.700000, 0.901099, 0.733333, 0.930556, 0.842105, 0.867769, 0.773810, 1.000000, 1.000000, 0.702703, 0.937500, 0.750000, 0.872340, 0.756098, 
68.0, 0.847534, 0.700000, 0.890110, 0.733333, 0.930556, 0.828947, 0.867769, 0.761905, 1.000000, 1.000000, 0.702703, 0.925000, 0.750000, 0.872340, 0.756098, 
69.0, 0.843049, 0.666667, 0.890110, 0.716667, 0.930556, 0.828947, 0.867769, 0.750000, 1.000000, 1.000000, 0.675676, 0.925000, 0.725000, 0.861702, 0.756098, 
70.0, 0.838565, 0.666667, 0.879121, 0.716667, 0.916667, 0.828947, 0.859504, 0.750000, 1.000000, 1.000000, 0.675676, 0.925000, 0.725000, 0.851064, 0.756098, 
73.0, 0.834081, 0.666667, 0.868132, 0.716667, 0.902778, 0.828947, 0.851240, 0.750000, 1.000000, 1.000000, 0.675676, 0.925000, 0.725000, 0.840426, 0.756098, 
77.0, 0.829596, 0.633333, 0.868132, 0.700000, 0.902778, 0.815789, 0.851240, 0.738095, 1.000000, 1.000000, 0.648649, 0.925000, 0.700000, 0.840426, 0.756098, 
80.0, 0.825112, 0.633333, 0.857143, 0.700000, 0.888889, 0.815789, 0.842975, 0.738095, 1.000000, 1.000000, 0.648649, 0.925000, 0.700000, 0.840426, 0.756098, 
81.0, 0.811659, 0.600000, 0.846154, 0.666667, 0.875000, 0.789474, 0.834711, 0.714286, 1.000000, 1.000000, 0.621622, 0.925000, 0.675000, 0.829787, 0.756098, 
83.0, 0.807175, 0.600000, 0.846154, 0.666667, 0.861111, 0.789474, 0.826446, 0.714286, 1.000000, 1.000000, 0.621622, 0.925000, 0.675000, 0.819149, 0.756098, 
86.0, 0.802691, 0.600000, 0.846154, 0.666667, 0.861111, 0.789474, 0.826446, 0.702381, 1.000000, 1.000000, 0.621622, 0.925000, 0.650000, 0.808511, 0.756098, 
87.0, 0.789238, 0.600000, 0.846154, 0.650000, 0.847222, 0.763158, 0.818182, 0.690476, 0.970588, 0.972222, 0.621622, 0.912500, 0.650000, 0.808511, 0.756098, 
93.0, 0.784753, 0.566667, 0.846154, 0.633333, 0.847222, 0.750000, 0.818182, 0.678571, 0.970588, 0.972222, 0.594595, 0.912500, 0.625000, 0.808511, 0.731707, 
94.0, 0.780269, 0.566667, 0.846154, 0.616667, 0.847222, 0.736842, 0.818182, 0.666667, 0.970588, 0.972222, 0.594595, 0.912500, 0.625000, 0.808511, 0.707317, 
96.0, 0.775785, 0.533333, 0.846154, 0.600000, 0.847222, 0.723684, 0.818182, 0.666667, 0.970588, 0.972222, 0.567568, 0.912500, 0.600000, 0.808511, 0.707317, 
97.0, 0.766816, 0.533333, 0.846154, 0.600000, 0.847222, 0.723684, 0.801653, 0.666667, 0.970588, 0.972222, 0.567568, 0.900000, 0.600000, 0.787234, 0.707317, 
98.0, 0.757848, 0.533333, 0.835165, 0.600000, 0.833333, 0.697368, 0.801653, 0.654762, 0.970588, 0.972222, 0.567568, 0.900000, 0.600000, 0.787234, 0.682927, 
101.0, 0.744395, 0.433333, 0.835165, 0.550000, 0.833333, 0.657895, 0.801653, 0.642857, 0.970588, 0.972222, 0.486486, 0.900000, 0.525000, 0.787234, 0.634146, 
102.0, 0.739910, 0.400000, 0.835165, 0.533333, 0.833333, 0.644737, 0.801653, 0.642857, 0.970588, 0.972222, 0.459459, 0.900000, 0.500000, 0.787234, 0.609756, 
104.0, 0.735426, 0.366667, 0.835165, 0.516667, 0.833333, 0.631579, 0.801653, 0.630952, 0.970588, 0.972222, 0.432432, 0.900000, 0.475000, 0.787234, 0.609756, 
105.0, 0.730942, 0.366667, 0.835165, 0.516667, 0.833333, 0.631579, 0.793388, 0.630952, 0.941176, 0.944444, 0.432432, 0.887500, 0.475000, 0.776596, 0.609756, 
106.0, 0.721973, 0.366667, 0.813187, 0.516667, 0.819444, 0.631579, 0.776860, 0.630952, 0.911765, 0.916667, 0.432432, 0.875000, 0.475000, 0.755319, 0.609756, 
109.0, 0.713004, 0.333333, 0.813187, 0.500000, 0.805556, 0.618421, 0.768595, 0.630952, 0.882353, 0.916667, 0.405405, 0.862500, 0.450000, 0.744681, 0.585366, 
111.0, 0.704036, 0.333333, 0.802198, 0.483333, 0.805556, 0.592105, 0.768595, 0.607143, 0.882353, 0.916667, 0.405405, 0.850000, 0.450000, 0.744681, 0.560976, 
114.0, 0.686099, 0.300000, 0.791209, 0.450000, 0.805556, 0.565789, 0.760331, 0.571429, 0.852941, 0.916667, 0.378378, 0.850000, 0.425000, 0.734043, 0.536585, 
115.0, 0.672646, 0.300000, 0.769231, 0.450000, 0.777778, 0.552632, 0.752066, 0.547619, 0.852941, 0.916667, 0.378378, 0.850000, 0.425000, 0.712766, 0.512195, 
116.0, 0.668161, 0.300000, 0.769231, 0.433333, 0.777778, 0.552632, 0.752066, 0.535714, 0.852941, 0.916667, 0.378378, 0.850000, 0.425000, 0.702128, 0.512195, 
117.0, 0.659193, 0.300000, 0.758242, 0.433333, 0.763889, 0.552632, 0.735537, 0.535714, 0.823529, 0.888889, 0.378378, 0.825000, 0.425000, 0.702128, 0.512195, 
119.0, 0.654709, 0.266667, 0.758242, 0.416667, 0.763889, 0.552632, 0.727273, 0.535714, 0.823529, 0.888889, 0.351351, 0.825000, 0.400000, 0.702128, 0.512195, 
120.0, 0.641256, 0.233333, 0.747253, 0.400000, 0.750000, 0.539474, 0.719008, 0.511905, 0.823529, 0.888889, 0.324324, 0.825000, 0.375000, 0.680851, 0.487805, 
121.0, 0.632287, 0.233333, 0.736264, 0.400000, 0.750000, 0.539474, 0.702479, 0.500000, 0.823529, 0.888889, 0.324324, 0.812500, 0.375000, 0.670213, 0.487805, 
122.0, 0.627803, 0.233333, 0.725275, 0.400000, 0.750000, 0.526316, 0.702479, 0.488095, 0.823529, 0.888889, 0.324324, 0.812500, 0.375000, 0.670213, 0.463415, 
124.0, 0.618834, 0.200000, 0.725275, 0.366667, 0.750000, 0.513158, 0.702479, 0.476190, 0.823529, 0.888889, 0.297297, 0.812500, 0.350000, 0.670213, 0.439024, 
125.0, 0.609865, 0.166667, 0.714286, 0.333333, 0.750000, 0.500000, 0.702479, 0.464286, 0.823529, 0.888889, 0.270270, 0.812500, 0.325000, 0.659574, 0.414634, 
129.0, 0.605381, 0.166667, 0.714286, 0.333333, 0.750000, 0.486842, 0.702479, 0.452381, 0.823529, 0.888889, 0.270270, 0.812500, 0.325000, 0.659574, 0.414634, 
131.0, 0.596413, 0.166667, 0.714286, 0.333333, 0.750000, 0.486842, 0.685950, 0.452381, 0.823529, 0.888889, 0.270270, 0.787500, 0.325000, 0.648936, 0.414634, 
133.0, 0.591928, 0.166667, 0.714286, 0.333333, 0.750000, 0.486842, 0.677686, 0.452381, 0.823529, 0.888889, 0.270270, 0.787500, 0.325000, 0.648936, 0.414634, 
134.0, 0.578475, 0.133333, 0.714286, 0.300000, 0.736111, 0.460526, 0.677686, 0.440476, 0.823529, 0.888889, 0.270270, 0.787500, 0.325000, 0.648936, 0.390244, 
136.0, 0.573991, 0.133333, 0.703297, 0.300000, 0.736111, 0.460526, 0.669421, 0.440476, 0.794118, 0.888889, 0.270270, 0.775000, 0.325000, 0.638298, 0.390244, 
