id,left,right
0,165,20
1,46,21
2,18,21
3,46,21
4,18,21
5,27,21
6,46,21
7,46,21
8,350,21
9,149,21
10,149,21
11,42,21
12,149,21
13,9,21
14,33,21
15,149,21
16,51,20
17,5,21
18,24,21
19,46,21
20,13,20
21,51,20
22,149,21
23,249,24
24,166,21
25,338,20
26,0,21
27,165,20
28,52,20
29,165,20
30,24,21
31,338,20
32,37,21
33,350,21
34,350,21
35,6,22
36,18,21
37,338,20
38,139,21
39,338,20
40,47,21
41,46,21
42,1,21
43,338,20
44,6,21
45,42,21
46,18,21
47,42,21
48,165,20
49,11,21
50,149,21
51,149,21
52,46,21
53,9,21
54,48,22
55,42,21
56,166,21
57,139,21
58,139,21
59,47,21
60,166,21
61,42,21
62,350,21
63,47,21
64,47,21
65,19,20
66,22,29
67,19,21
68,5,21
69,149,21
70,18,21
71,18,21
72,48,22
73,51,20
74,338,20
75,18,21
76,48,22
77,48,22
78,149,21
79,338,20
80,27,21
81,42,21
82,5,20
83,149,21
84,18,21
85,5,20
86,24,24
87,42,21
