id,left,right
0,687,21
1,93,20
2,13,22
3,762,27
4,42,22
5,35,20
6,71,22
7,687,21
8,687,21
9,687,21
10,58,20
11,687,21
12,473,23
13,124,20
14,687,21
15,687,21
16,71,22
17,57,22
18,687,21
19,687,21
20,687,21
21,119,20
22,687,21
23,483,25
24,71,22
25,687,21
26,687,21
27,687,21
28,687,21
29,13,25
30,58,20
31,40,22
32,57,22
33,71,20
34,35,20
35,687,21
36,687,21
37,35,20
38,687,21
39,57,22
40,119,20
41,119,20
42,119,20
43,119,20
44,687,21
45,687,21
46,687,21
47,687,21
48,71,22
49,687,21
50,39,20
51,71,22
52,35,20
53,687,21
54,483,25
55,109,25
56,687,21
57,687,21
58,762,27
59,57,22
60,762,27
61,687,21
62,687,21
63,762,27
64,687,21
65,687,21
66,3,22
67,687,21
68,13,22
69,687,21
70,8,20
71,687,21
72,687,21
73,687,21
74,687,21
75,3,22
76,71,22
77,687,21
78,71,22
79,478,24
80,687,21
81,687,21
82,687,21
83,71,22
84,687,21
85,71,22
86,119,20
87,38,20
