id,left,right
0,3,21
1,24,21
2,30,21
3,259,23
4,259,23
5,18,21
6,0,21
7,114,23
8,24,21
9,82,61
10,7,21
11,10,21
12,51,23
13,111,259
14,259,23
15,13,22
16,111,21
17,111,259
18,51,21
19,42,23
20,23,21
21,111,21
22,39,21
23,6,21
24,30,21
25,222,21
26,42,23
27,82,61
28,73,21
29,259,23
30,24,21
31,8,21
32,23,21
33,19,61
34,51,21
35,2,21
36,1,23
37,222,21
38,23,21
39,259,23
40,2,21
41,51,21
42,73,21
43,24,21
44,222,21
45,111,21
46,6,21
47,2,21
48,1,21
49,73,21
50,259,23
51,30,21
52,8,21
53,4,21
54,24,21
55,19,61
56,222,21
