id,distance,n_actions
0,0.102525,3
1,0.107954,3
2,0.045071,4
3,0.021978,1
4,0.021801,1
5,0.052759,2
6,0.123270,3
7,0.058914,3
8,0.106943,3
9,0.100851,2
10,0.119573,3
11,0.114932,3
12,0.031618,3
13,0.028004,1
14,0.021801,1
15,0.133069,4
16,0.010989,1
17,0.029422,1
18,0.083827,4
19,0.123290,4
20,0.087249,3
21,0.012407,1
22,0.127017,3
23,0.031746,2
24,0.048912,4
25,0.037280,2
26,0.140091,4
27,0.100674,2
28,0.033073,3
29,0.022155,1
30,0.107671,3
31,0.035363,2
32,0.084755,3
33,0.099610,2
34,0.064544,4
35,0.102472,3
36,0.054916,3
37,0.041534,2
38,0.084755,3
39,0.052818,1
40,0.036400,2
41,0.079395,4
42,0.056371,4
43,0.103168,3
44,0.064201,2
45,0.012052,1
46,0.110481,3
47,0.099269,3
48,0.108873,3
49,0.090707,3
50,0.059199,1
51,0.081679,4
52,0.093322,4
53,0.087387,3
54,0.101389,3
55,0.099256,2
56,0.061355,2
