id,p
0,0.024495
1,0.000000
2,0.000001
3,0.024495
4,0.130815
5,0.000000
6,0.096629
7,0.004801
8,0.199870
9,0.199870
10,0.002439
11,0.130815
12,0.000000
13,0.000000
14,0.000001
15,0.070236
16,0.016696
17,0.000000
18,0.005970
19,0.000000
20,0.070236
21,0.000000
22,0.000000
23,0.003846
24,0.130815
25,0.000000
26,0.000000
27,0.000000
28,0.096629
29,0.005970
30,0.002439
31,0.615164
32,0.000000
33,0.096629
34,0.000000
35,0.024495
36,0.199870
37,0.000048
38,0.024495
39,0.024495
40,0.000000
41,0.000000
42,0.004801
43,0.000000
44,0.000000
45,0.130815
46,0.000000
47,0.003846
48,0.000006
49,0.050239
50,0.096629
51,0.050239
52,0.000000
53,0.000001
54,0.050239
55,0.003846
56,0.000001
57,0.003846
58,0.016696
59,0.000000
60,0.050239
61,0.000000
62,1.000000
63,1.000000
64,0.024495
65,0.050239
66,0.000934
67,0.000000
68,0.004801
69,0.070236
70,0.130815
71,0.002439
72,0.000000
73,0.000727
74,0.000000
75,0.000000
76,0.000000
77,0.024495
78,0.000335
79,0.016696
80,0.004801
81,0.000196
82,0.000000
83,0.199870
84,0.000000
85,1.000000
86,0.130815
87,0.000000
