id,left,right
0,22,24
1,252,22
2,18,20
3,29,20
4,47,26
5,12,21
6,42,20
7,25,24
8,0,20
9,62,26
10,2,22
11,100,29
12,0,21
13,105,22
14,18,21
15,81,20
16,15,24
17,105,22
18,87,21
19,10,25
20,87,21
21,4,20
22,252,22
23,17,25
24,0,20
25,32,20
26,89,22
27,105,22
28,60,29
29,1,22
30,3,20
31,22,29
32,105,22
33,39,24
34,105,22
35,23,24
36,62,26
37,2,31
38,23,24
39,29,20
40,21,22
41,89,22
42,2,21
43,89,22
44,89,22
45,13,24
46,252,22
47,32,29
48,67,21
49,56,22
50,39,25
51,54,26
52,252,22
53,75,26
54,108,31
55,29,21
56,67,21
57,32,20
58,12,26
59,105,22
60,56,22
61,67,22
62,386,20
63,386,20
64,31,20
65,29,29
66,11,24
67,3,20
68,25,22
69,79,20
70,52,20
71,25,24
72,2,20
73,12,20
74,67,22
75,25,22
76,24,22
77,79,20
78,5,22
79,95,26
80,2,28
81,0,28
82,252,22
83,51,21
84,2,26
85,386,20
86,42,21
87,21,22
