id,left,right
0,13,76
1,60,76
2,10,76
3,221,23
4,24,76
5,75,76
6,60,76
7,10,76
8,60,76
9,403,76
10,41,23
11,403,76
12,107,76
13,403,76
14,256,23
15,403,76
16,107,76
17,260,23
18,76,76
19,11,76
20,403,76
21,32,76
22,60,76
23,107,76
24,107,76
25,75,76
26,221,23
27,60,76
28,107,76
29,19,76
30,19,76
31,76,76
32,73,76
33,14,76
34,60,76
35,479,38
36,23,76
37,107,76
38,32,76
39,23,76
40,60,76
41,107,76
42,73,76
43,24,76
44,10,76
45,260,23
46,403,76
47,73,76
48,75,76
49,403,76
50,60,76
51,5,76
52,221,23
53,75,76
54,403,76
55,75,76
56,19,76
57,256,23
58,403,76
59,221,23
60,12,76
61,41,23
62,75,76
63,10,76
64,260,23
65,32,76
66,141,23
67,76,76
68,73,76
69,75,76
70,11,76
71,403,76
72,60,76
73,5,76
74,32,76
75,75,76
76,403,76
77,19,76
78,24,76
79,141,23
80,19,76
81,107,76
82,75,76
83,12,76
84,60,76
85,75,76
86,76,76
87,60,76
88,107,76
89,60,76
90,260,23
91,11,76
92,60,76
93,403,76
94,256,23
95,5,76
96,75,76
97,11,76
98,260,23
99,5,76
100,221,23
101,221,23
102,2,76
103,260,23
104,73,76
105,107,76
106,73,76
107,260,23
108,256,23
109,4,76
110,221,23
111,107,76
112,256,23
113,19,76
114,73,76
115,60,76
