id,distance,n_actions
0,0.030264,1
1,0.121753,2
2,0.022495,1
3,0.019123,1
4,0.106679,2
5,0.113404,2
6,0.121985,2
7,0.021800,1
8,0.121985,2
9,0.102157,2
10,0.015299,1
11,0.096127,2
12,0.114216,2
13,0.098446,2
14,0.015887,1
15,0.100417,2
16,0.118043,2
17,0.009415,1
18,0.008233,1
19,0.109926,2
20,0.100186,2
21,0.122449,2
22,0.121173,2
23,0.114680,2
24,0.116303,2
25,0.113288,2
26,0.019417,1
27,0.120826,2
28,0.117695,2
29,0.104940,2
30,0.104360,2
31,0.006725,1
32,0.120594,2
33,0.108766,2
34,0.121753,2
35,0.070965,1
36,0.123493,2
37,0.114216,2
38,0.122797,2
39,0.123261,2
40,0.120942,2
41,0.118506,2
42,0.120246,2
43,0.107491,2
44,0.020988,1
45,0.008238,1
46,0.095895,2
47,0.120014,2
48,0.111201,2
49,0.098794,2
50,0.121289,2
51,0.107723,2
52,0.019417,1
53,0.111317,2
54,0.094852,2
55,0.111665,2
56,0.024583,1
57,0.017064,1
58,0.102041,2
59,0.019123,1
60,0.105751,2
61,0.014710,1
62,0.110506,2
63,0.021568,1
64,0.010591,1
65,0.122333,2
66,0.013533,1
67,0.004754,1
68,0.120594,2
69,0.111317,2
70,0.110158,2
71,0.102621,2
72,0.121173,2
73,0.107723,2
74,0.122797,2
75,0.111549,2
76,0.102157,2
77,0.026902,1
78,0.106099,2
79,0.012062,1
80,0.104244,2
81,0.117463,2
82,0.112013,2
83,0.105983,2
84,0.120826,2
85,0.113288,2
86,0.010320,1
87,0.120942,2
88,0.115376,2
89,0.121058,2
90,0.011180,1
91,0.028525,1
92,0.121289,2
93,0.097750,2
94,0.015887,1
95,0.014147,1
96,0.111897,2
97,0.109810,2
98,0.007061,1
99,0.107839,2
100,0.019417,1
101,0.018829,1
102,0.017973,1
103,0.010591,1
104,0.119318,2
105,0.116767,2
106,0.120710,2
107,0.010003,1
108,0.017652,1
109,0.032352,1
110,0.019417,1
111,0.116071,2
112,0.017358,1
113,0.104824,2
114,0.119202,2
115,0.121753,2
