time, entire-set, r1_l, r1_r, r2_l, r2_r, r3_l, r3_r, r4_l, r4_r, r5_l, r5_r, r6_l, r6_r, r7_l, r7_r, 
0.002738, 0.962963, 0.902655, 0.978947, 0.942149, 0.977528, 0.930636, 0.977528, 0.977528, 0.905983, 0.986486, 0.902655, 0.951220, 0.977528, 0.982143, 0.966667, 
0.150582, 0.960905, 0.902655, 0.968421, 0.942149, 0.966292, 0.930636, 0.966292, 0.966292, 0.905983, 0.981982, 0.902655, 0.951220, 0.966292, 0.982143, 0.966667, 
0.199863, 0.958848, 0.902655, 0.968421, 0.942149, 0.966292, 0.930636, 0.966292, 0.966292, 0.905983, 0.977477, 0.902655, 0.951220, 0.966292, 0.982143, 0.966667, 
0.238193, 0.954733, 0.893805, 0.968421, 0.933884, 0.966292, 0.924855, 0.966292, 0.966292, 0.897436, 0.972973, 0.893805, 0.945122, 0.966292, 0.982143, 0.966667, 
0.303901, 0.952675, 0.884956, 0.968421, 0.925620, 0.966292, 0.919075, 0.966292, 0.966292, 0.888889, 0.972973, 0.884956, 0.939024, 0.966292, 0.982143, 0.966667, 
0.33128, 0.950617, 0.876106, 0.968421, 0.917355, 0.966292, 0.913295, 0.966292, 0.966292, 0.880342, 0.972973, 0.876106, 0.932927, 0.966292, 0.982143, 0.966667, 
0.344969, 0.948560, 0.876106, 0.968421, 0.917355, 0.966292, 0.913295, 0.966292, 0.966292, 0.880342, 0.972973, 0.876106, 0.932927, 0.966292, 0.982143, 0.966667, 
0.350445, 0.946502, 0.867257, 0.968421, 0.909091, 0.966292, 0.907514, 0.966292, 0.966292, 0.871795, 0.972973, 0.867257, 0.926829, 0.966292, 0.982143, 0.966667, 
0.364134, 0.944444, 0.867257, 0.957895, 0.909091, 0.955056, 0.907514, 0.955056, 0.955056, 0.871795, 0.968468, 0.867257, 0.926829, 0.955056, 0.982143, 0.966667, 
0.366872, 0.942387, 0.867257, 0.957895, 0.909091, 0.955056, 0.907514, 0.955056, 0.955056, 0.871795, 0.963964, 0.867257, 0.926829, 0.955056, 0.976190, 0.966667, 
0.391513, 0.940329, 0.858407, 0.957895, 0.900826, 0.955056, 0.901734, 0.955056, 0.955056, 0.863248, 0.963964, 0.858407, 0.920732, 0.955056, 0.976190, 0.966667, 
