id,left,right
0,197,54
1,116,50
2,104,47
3,159,54
4,87,44
5,104,47
6,54,54
7,39,35
8,54,54
9,23,45
10,46,47
11,146,54
12,9,44
13,100,46
14,93,22
15,104,47
16,100,46
17,63,45
18,143,22
19,159,54
20,93,22
21,159,54
22,116,50
23,104,47
24,2,45
25,47,45
26,23,45
27,46,47
28,7,45
29,277,22
30,61,45
31,7,45
32,47,45
33,97,47
34,129,24
35,11,35
36,129,54
37,19,45
38,277,22
39,93,22
40,191,22
41,104,47
42,170,54
43,104,47
44,116,50
45,6,54
46,104,47
47,277,22
48,9,22
49,277,22
50,61,45
51,159,54
52,15,45
53,45,24
54,159,50
55,39,35
56,45,24
57,191,22
58,123,47
59,22,35
60,116,50
61,191,22
62,93,22
63,24,22
64,146,54
65,116,50
66,170,54
67,191,22
68,104,47
69,9,22
70,7,46
71,32,52
72,94,41
73,277,22
74,14,35
75,129,54
76,28,44
77,277,22
78,1,35
79,28,44
80,54,54
81,129,24
82,146,54
83,170,54
84,277,22
85,191,22
86,61,45
87,129,24
88,54,22
89,33,24
90,191,22
91,129,24
92,129,54
93,159,50
94,143,22
95,6,35
96,129,24
97,129,24
98,45,24
99,54,22
100,143,22
101,45,24
102,191,22
