id,p
0,0.009044
1,0.054046
2,0.009044
3,0.054046
4,0.054046
5,0.009044
6,0.054046
7,0.054046
8,0.009044
9,0.054046
10,0.009044
11,1.000000
12,0.054046
13,0.054046
14,0.054046
15,0.009044
16,0.009044
17,0.009044
18,0.009044
19,0.054046
20,0.054046
21,0.054046
22,0.054046
23,0.054046
24,0.009044
25,0.009044
26,0.054046
27,0.009044
28,0.009044
29,0.054046
30,0.054046
31,0.009044
32,0.009044
33,0.054046
34,0.054046
35,0.054046
36,0.054046
37,0.054046
38,0.009044
39,0.009044
40,0.009044
41,0.009044
42,0.054046
43,0.054046
44,0.054046
45,0.054046
46,0.054046
47,0.009044
48,0.009044
49,0.054046
