id,left,right
0,33,42
1,14,42
2,48,29
3,68,42
4,68,42
5,66,42
6,68,42
7,48,29
8,84,36
9,19,42
10,33,42
11,42,42
12,15,42
13,8,42
14,28,42
15,42,42
16,2,42
17,19,42
18,19,42
19,19,42
20,14,42
21,28,42
22,19,42
23,9,42
24,28,42
25,26,42
26,55,43
27,33,29
28,15,42
29,8,42
30,15,42
31,9,42
32,42,42
33,42,42
34,17,42
35,64,28
36,19,42
37,4,42
38,11,42
39,19,42
40,27,42
41,52,23
42,22,42
43,24,42
44,16,36
45,19,42
46,26,42
47,19,42
48,54,29
49,48,29
50,54,29
51,27,42
52,28,42
53,42,42
54,66,42
55,16,42
56,22,42
57,113,29
58,66,42
59,66,42
60,42,42
61,36,29
62,42,36
63,22,42
64,24,42
65,14,28
66,43,22
67,19,42
68,37,29
69,113,29
70,19,42
71,33,42
72,48,29
73,52,23
74,54,29
75,43,22
76,28,42
77,40,36
78,14,42
79,24,42
80,24,42
81,15,42
82,68,42
83,66,42
84,43,22
85,40,36
86,29,43
87,113,29
88,43,22
89,24,42
90,113,29
91,68,42
92,36,29
93,66,42
94,55,43
95,21,27
96,113,29
97,113,29
98,16,36
99,113,29
100,113,29
101,113,29
102,48,29
103,16,42
