id,left,right
0,30,23
1,258,23
2,188,64
3,32,23
4,75,23
5,30,23
6,42,64
7,15,64
8,32,23
9,70,23
10,188,64
11,258,23
12,35,23
13,258,23
14,51,23
15,7,64
16,75,23
17,16,64
18,25,23
19,32,23
20,16,64
21,70,23
22,42,64
23,70,64
24,23,23
25,16,64
26,188,64
27,258,23
28,32,23
29,30,23
30,14,64
31,60,23
32,35,64
33,70,23
34,258,23
35,70,64
36,75,23
37,18,64
38,70,64
39,258,23
40,25,23
41,258,23
42,75,23
43,75,23
44,60,23
45,70,23
46,18,64
47,75,23
48,20,64
49,24,64
50,75,23
51,35,23
52,20,64
53,25,23
54,258,23
55,25,23
56,9,64
57,50,64
58,188,64
59,7,64
60,32,23
61,35,23
62,42,64
63,258,23
64,13,23
65,258,23
66,188,64
67,70,23
68,258,23
69,75,23
70,11,64
71,188,64
72,7,64
73,24,64
74,75,23
75,4,64
76,70,64
77,50,64
78,42,64
79,75,23
80,42,64
81,25,23
82,188,64
83,42,64
84,70,23
85,25,23
