id,distance,n_actions
0,0.029639,1
1,0.014751,1
2,0.000219,1
3,0.098136,2
4,0.016753,1
5,0.023196,1
6,0.029639,1
7,0.034200,1
8,0.006228,1
9,0.012887,1
10,0.001748,1
11,0.011598,1
12,0.042526,1
13,0.011598,1
14,0.009021,1
15,0.008304,1
16,0.081186,1
17,0.051546,1
18,0.023196,1
19,0.025787,1
20,0.052191,1
21,0.033475,2
22,0.023196,1
23,0.007732,1
24,0.023196,1
25,0.011598,1
26,0.034794,1
27,0.016753,1
28,0.016753,1
29,0.061856,1
30,0.010380,1
31,0.012887,1
32,0.023196,1
33,0.006443,1
34,0.002577,1
35,0.007321,1
36,0.014175,1
37,0.002950,1
38,0.002841,1
39,0.010309,1
40,0.057037,1
41,0.016753,1
42,0.015464,1
43,0.003866,1
44,0.002185,1
45,0.001289,1
46,0.029639,1
47,0.055412,1
48,0.016753,1
49,0.011598,1
50,0.055412,1
51,0.057802,1
52,0.012500,1
53,0.023196,1
54,0.029639,1
55,0.029639,1
56,0.016753,1
57,0.001289,1
58,0.011598,1
59,0.023196,1
60,0.003866,1
61,0.034794,1
62,0.021907,1
63,0.019330,1
64,0.008413,1
65,0.007539,1
66,0.014532,1
67,0.029639,1
68,0.037369,1
